cue_word,association_word,cue_valence,associated_valence,weight
ai,neural,1,-1,1
ai,neutral,-1,-1,2
ai,neutrality,-1,-1,1
ai,number,-1,-1,1
ai,number,0,0,3
ai,overwhelm,0,-1,1
ai,potential,0,1,4
ai,potential,1,1,1
ai,power,0,1,1
ai,powerful,-1,0,1
ai,powerful,0,0,1
ai,powerful,0,1,1
ai,problem - solve,0,1,1
ai,problem - solve,1,0,1
ai,progress,-1,0,3
ai,progress,-1,1,5
ai,progress,0,0,3
ai,progress,0,1,3
ai,progress,1,1,1
ai,risk,-1,-1,7
ai,risk,0,-1,6
ai,robot,-1,-1,45
ai,robot,-1,0,1
ai,robot,0,-1,78
ai,robot,0,0,40
ai,robot,1,-1,2
ai,robot,1,0,21
ai,robotic,-1,-1,17
ai,robotic,-1,0,3
ai,robotic,-1,1,1
ai,robotic,0,-1,16
ai,robotic,0,0,5
ai,robotic,1,0,1
ai,scary,0,-1,10
ai,scary,1,-1,1
ai,science,-1,-1,1
ai,science,0,0,4
ai,science,0,1,2
ai,science,1,0,2
ai,science,1,1,1
ai,scientist,0,0,1
ai,smart,-1,0,1
ai,smart,-1,1,1
ai,smart,0,0,1
ai,smart,0,1,10
ai,smart,1,1,4
ai,society,0,-1,1
ai,society,0,0,1
ai,solve,1,0,1
ai,tech,-1,-1,4
ai,tech,-1,0,6
ai,tech,-1,1,1
ai,tech,0,-1,1
ai,tech,0,0,34
ai,tech,0,1,5
ai,tech,1,0,2
ai,tech,1,1,5
ai,technology,-1,-1,87
ai,technology,-1,0,405
ai,technology,-1,1,45
ai,technology,0,-1,22
ai,technology,0,0,431
ai,technology,0,1,169
ai,technology,1,0,13
ai,technology,1,1,34
ai,theorem,0,0,1
ai,threat,-1,-1,3
ai,threat,0,-1,10
ai,threat,1,-1,1
ai,tool,-1,-1,11
ai,tool,-1,0,21
ai,tool,0,-1,3
ai,tool,0,0,45
ai,tool,0,1,5
ai,tool,1,0,1
ai,tool,1,1,2
ai,uncanny,-1,-1,3
ai,uncanny,0,-1,3
ai,uncanny,1,-1,2
ai,uncertain,-1,-1,13
ai,uncertain,0,-1,39
ai,uncertain,1,-1,3
ai,uncertainty,-1,-1,92
ai,uncertainty,0,-1,130
ai,uncertainty,0,0,4
ai,uncertainty,1,-1,6
ai,uncertainty,1,0,1
ai,unknown,-1,-1,2
ai,unknown,0,-1,3
ai,unknown,0,0,1
ai,useful,0,1,1
ai,variable,0,-1,1
algorithm,abstract,-1,-1,5
algorithm,abstract,-1,0,1
algorithm,abstract,0,-1,4
algorithm,abstract,0,0,1
algorithm,ai,-1,-1,15
algorithm,ai,-1,0,5
algorithm,ai,0,-1,14
algorithm,ai,0,0,23
algorithm,ai,0,1,2
algorithm,ai,1,-1,1
algorithm,ai,1,0,3
algorithm,ai,1,1,1
algorithm,automation,-1,-1,7
algorithm,automation,-1,0,1
algorithm,automation,0,-1,19
algorithm,automation,0,0,9
algorithm,automation,1,-1,1
algorithm,bias,-1,-1,2
algorithm,bias,0,-1,1
algorithm,boredom,-1,-1,1
algorithm,boredom,0,-1,2
algorithm,chatgpt,-1,-1,1
algorithm,chatgpt,0,1,1
algorithm,cod,-1,-1,10
algorithm,cod,-1,0,8
algorithm,cod,-1,1,2
algorithm,cod,0,-1,8
algorithm,cod,0,0,40
algorithm,cod,0,1,14
algorithm,cod,1,0,5
algorithm,cod,1,1,11
algorithm,code,-1,-1,248
algorithm,code,-1,0,125
algorithm,code,-1,1,4
algorithm,code,0,-1,172
algorithm,code,0,0,374
algorithm,code,0,1,107
algorithm,code,1,-1,5
algorithm,code,1,0,30
algorithm,code,1,1,78
algorithm,cold,-1,-1,1
algorithm,cold,0,-1,1
algorithm,coldness,-1,-1,1
algorithm,complex,-1,-1,32
algorithm,complex,0,-1,56
algorithm,complex,0,0,1
algorithm,complex,1,-1,2
algorithm,complexity,-1,-1,53
algorithm,complexity,0,-1,68
algorithm,complexity,0,0,5
algorithm,complexity,1,-1,2
algorithm,complicated,-1,-1,1
algorithm,computation,-1,-1,66
algorithm,computation,-1,0,16
algorithm,computation,-1,1,2
algorithm,computation,0,-1,32
algorithm,computation,0,0,88
algorithm,computation,0,1,11
algorithm,computation,1,-1,2
algorithm,computation,1,0,15
algorithm,computation,1,1,4
algorithm,compute,-1,-1,5
algorithm,compute,-1,0,2
algorithm,compute,-1,1,1
algorithm,compute,0,-1,4
algorithm,compute,0,0,8
algorithm,compute,0,1,1
algorithm,compute,1,-1,1
algorithm,computer,-1,-1,9
algorithm,computer,-1,0,3
algorithm,computer,-1,1,1
algorithm,computer,0,-1,10
algorithm,computer,0,0,16
algorithm,computer,0,1,5
algorithm,computer,1,0,1
algorithm,computer,1,1,1
algorithm,confuse,-1,-1,7
algorithm,confuse,0,-1,5
algorithm,confuse,1,0,1
algorithm,confusion,-1,-1,34
algorithm,confusion,-1,0,2
algorithm,confusion,0,-1,12
algorithm,confusion,0,0,1
algorithm,confusion,1,-1,1
algorithm,datum,-1,-1,14
algorithm,datum,-1,0,11
algorithm,datum,-1,1,1
algorithm,datum,0,-1,9
algorithm,datum,0,0,26
algorithm,datum,0,1,3
algorithm,datum,1,0,1
algorithm,difficult,-1,-1,3
algorithm,difficulty,0,-1,2
algorithm,efficiency,-1,-1,17
algorithm,efficiency,-1,0,178
algorithm,efficiency,-1,1,47
algorithm,efficiency,0,-1,32
algorithm,efficiency,0,0,231
algorithm,efficiency,0,1,187
algorithm,efficiency,1,-1,3
algorithm,efficiency,1,0,17
algorithm,efficiency,1,1,47
algorithm,efficient,0,0,4
algorithm,efficient,0,1,5
algorithm,efficient,1,1,10
algorithm,elegant,0,1,1
algorithm,equation,0,0,1
algorithm,error,-1,-1,1
algorithm,failure,-1,-1,1
algorithm,formula,-1,-1,1
algorithm,game,-1,1,1
algorithm,informatic,-1,-1,9
algorithm,informatic,-1,0,7
algorithm,informatic,0,-1,4
algorithm,informatic,0,0,14
algorithm,informatic,0,1,4
algorithm,informatic,1,1,7
algorithm,llm,-1,0,2
algorithm,llm,-1,1,1
algorithm,llm,0,0,3
algorithm,llm,1,0,1
algorithm,logic,-1,-1,44
algorithm,logic,-1,0,392
algorithm,logic,-1,1,117
algorithm,logic,0,-1,27
algorithm,logic,0,0,466
algorithm,logic,0,1,362
algorithm,logic,1,0,31
algorithm,logic,1,1,84
algorithm,machine,-1,-1,1
algorithm,machine,0,-1,1
algorithm,math,-1,-1,54
algorithm,math,-1,0,19
algorithm,math,-1,1,6
algorithm,math,0,-1,50
algorithm,math,0,0,45
algorithm,math,0,1,24
algorithm,math,1,0,11
algorithm,math,1,1,8
algorithm,mathematic,-1,-1,6
algorithm,mathematic,-1,0,8
algorithm,mathematic,-1,1,1
algorithm,mathematic,0,-1,1
algorithm,mathematic,0,0,4
algorithm,mathematic,0,1,3
algorithm,mathematic,1,0,2
algorithm,mathematical,0,0,1
algorithm,maths,-1,-1,7
algorithm,maths,-1,0,4
algorithm,maths,-1,1,5
algorithm,maths,0,-1,3
algorithm,maths,0,0,1
algorithm,maths,0,1,8
algorithm,maths,1,1,4
algorithm,mechanical,0,-1,2
algorithm,model,-1,-1,4
algorithm,model,-1,0,5
algorithm,model,0,-1,5
algorithm,model,0,0,9
algorithm,number,-1,-1,5
algorithm,number,-1,0,2
algorithm,number,0,-1,4
algorithm,number,0,0,6
algorithm,number,0,1,1
algorithm,number,1,1,1
algorithm,optimization,0,1,1
algorithm,order,-1,0,3
algorithm,pattern,-1,0,2
algorithm,pattern,0,-1,1
algorithm,pattern,0,0,2
algorithm,precise,0,1,1
algorithm,precise,1,1,2
algorithm,precision,-1,0,28
algorithm,precision,-1,1,4
algorithm,precision,0,0,36
algorithm,precision,0,1,36
algorithm,precision,1,1,11
algorithm,problem,-1,-1,17
algorithm,problem,0,-1,23
algorithm,problem,0,0,4
algorithm,problem,1,-1,4
algorithm,problem,1,0,3
algorithm,problem - solve,-1,0,4
algorithm,problem - solve,-1,1,2
algorithm,problem - solve,0,-1,1
algorithm,problem - solve,0,0,4
algorithm,problem - solve,0,1,6
algorithm,problem - solve,1,0,1
algorithm,problem - solve,1,1,2
algorithm,procedure,-1,-1,1
algorithm,procedure,0,-1,5
algorithm,procedure,1,-1,1
algorithm,process,-1,-1,48
algorithm,process,-1,0,13
algorithm,process,0,-1,43
algorithm,process,0,0,28
algorithm,process,0,1,1
algorithm,process,1,-1,4
algorithm,process,1,0,5
algorithm,program,-1,-1,1
algorithm,programming,-1,-1,4
algorithm,programming,-1,0,1
algorithm,programming,0,-1,1
algorithm,programming,0,0,4
algorithm,programming,1,1,1
algorithm,proof,-1,-1,1
algorithm,puzzle,0,0,1
algorithm,puzzle,0,1,1
algorithm,robot,-1,-1,2
algorithm,robot,-1,0,3
algorithm,robot,0,-1,4
algorithm,robot,0,0,2
algorithm,robot,1,-1,1
algorithm,robot,1,0,1
algorithm,robotic,-1,-1,1
algorithm,science,-1,0,1
algorithm,science,-1,1,1
algorithm,science,0,1,1
algorithm,solution,-1,0,29
algorithm,solution,-1,1,17
algorithm,solution,0,0,42
algorithm,solution,0,1,94
algorithm,solution,1,-1,1
algorithm,solution,1,0,1
algorithm,solution,1,1,35
algorithm,solve,-1,0,1
algorithm,solve,-1,1,1
algorithm,solve,0,0,4
algorithm,solve,0,1,2
algorithm,solve,1,0,1
algorithm,solve,1,1,1
algorithm,step,-1,-1,34
algorithm,step,-1,0,22
algorithm,step,0,-1,39
algorithm,step,0,0,97
algorithm,step,0,1,6
algorithm,step,1,-1,2
algorithm,step,1,0,19
algorithm,step,1,1,11
algorithm,structure,-1,-1,3
algorithm,structure,-1,0,1
algorithm,structure,0,-1,4
algorithm,structure,0,0,8
algorithm,system,-1,-1,15
algorithm,system,-1,0,2
algorithm,system,0,-1,7
algorithm,system,0,0,11
algorithm,system,0,1,1
algorithm,system,1,-1,1
algorithm,system,1,0,1
algorithm,systematic,0,-1,1
algorithm,systematic,0,0,1
algorithm,technology,-1,0,1
algorithm,technology,0,0,1
algorithm,variable,-1,-1,2
algorithm,variable,-1,0,1
algorithm,variable,0,-1,3
algorithm,variable,0,0,2
anxiety,age,-1,-1,1
anxiety,avoid,-1,-1,4
anxiety,avoidance,-1,-1,10
anxiety,breath,-1,-1,2
anxiety,breathe,-1,-1,2
anxiety,calm,-1,0,1
anxiety,calm,-1,1,1
anxiety,challenge,-1,-1,7
anxiety,chest,-1,-1,2
anxiety,child,-1,0,2
anxiety,choke,-1,-1,1
anxiety,class,-1,-1,2
anxiety,class,-1,0,1
anxiety,classroom,-1,-1,1
anxiety,climb,-1,1,1
anxiety,control,-1,-1,6
anxiety,control,-1,0,4
anxiety,darkness,-1,-1,1
anxiety,discomfort,-1,-1,3
anxiety,distraction,-1,-1,1
anxiety,doubt,-1,-1,9
anxiety,dread,-1,-1,1
anxiety,dread,0,-1,1
anxiety,escape,-1,-1,1
anxiety,exam,-1,-1,322
anxiety,exam,-1,0,6
anxiety,experiment,-1,-1,3
anxiety,experiment,-1,0,2
anxiety,fail,-1,-1,2
anxiety,failure,-1,-1,168
anxiety,failure,-1,1,1
anxiety,failure,0,-1,1
anxiety,fear,-1,-1,1260
anxiety,fear,-1,0,3
anxiety,future,-1,-1,12
anxiety,future,-1,0,8
anxiety,grade,-1,-1,30
anxiety,grade,-1,0,6
anxiety,health,-1,-1,7
anxiety,health,-1,0,8
anxiety,health,-1,1,1
anxiety,heart,-1,-1,18
anxiety,heartbeat,-1,-1,2
anxiety,helplessness,-1,-1,1
anxiety,homework,-1,-1,28
anxiety,job,-1,-1,5
anxiety,lecture,-1,-1,1
anxiety,mathematic,-1,-1,2
anxiety,nerve,-1,-1,5
anxiety,nervous,-1,-1,306
anxiety,nervous,-1,0,1
anxiety,nervous,-1,1,1
anxiety,nervousness,-1,-1,363
anxiety,nervousness,-1,0,5
anxiety,nervousness,0,-1,1
anxiety,number,-1,-1,6
anxiety,number,-1,0,1
anxiety,overwhelm,-1,-1,39
anxiety,panic,-1,-1,18
anxiety,past,-1,-1,1
anxiety,physics,-1,-1,4
anxiety,pressure,-1,-1,916
anxiety,pressure,-1,0,12
anxiety,problem - solve,-1,-1,1
anxiety,proof,-1,-1,2
anxiety,proof,-1,0,1
anxiety,restlessness,-1,-1,3
anxiety,sleep,-1,-1,5
anxiety,sleep,-1,0,1
anxiety,sleepless,-1,-1,6
anxiety,sleeplessness,-1,-1,2
anxiety,society,-1,-1,1
anxiety,stress,-1,-1,1516
anxiety,stress,-1,0,1
anxiety,stress,0,-1,1
anxiety,student,-1,-1,1
anxiety,study,-1,-1,3
anxiety,study,-1,0,2
anxiety,sweat,-1,-1,28
anxiety,sweat,-1,0,1
anxiety,tension,-1,-1,3
anxiety,test,-1,-1,7
anxiety,theorem,-1,-1,1
anxiety,uncertainty,-1,-1,103
anxiety,uncertainty,-1,0,1
anxiety,uncomfortable,-1,-1,3
anxiety,unemployed,-1,-1,1
anxiety,unprepared,-1,-1,2
anxiety,work,-1,-1,2
anxiety,work,-1,0,5
anxiety,worry,-1,-1,262
art,abstract,-1,-1,3
art,abstract,-1,0,1
art,abstract,0,-1,1
art,aesthetic,0,-1,2
art,aesthetic,0,0,3
art,aesthetic,1,-1,2
art,aesthetic,1,0,17
art,aesthetic,1,1,2
art,baking,1,1,1
art,beautiful,-1,1,1
art,beautiful,1,1,2
art,beauty,-1,-1,1
art,beauty,-1,0,29
art,beauty,-1,1,30
art,beauty,0,-1,6
art,beauty,0,0,103
art,beauty,0,1,152
art,beauty,1,-1,17
art,beauty,1,0,169
art,beauty,1,1,997
art,blackboard,-1,-1,1
art,blackboard,0,-1,1
art,bore,-1,-1,7
art,bore,0,-1,1
art,bored,-1,-1,1
art,boredom,-1,-1,31
art,boredom,-1,0,1
art,boredom,0,-1,7
art,brush,1,0,1
art,brush,1,1,1
art,canvas,-1,-1,2
art,canvas,-1,0,3
art,canvas,0,-1,2
art,canvas,0,0,2
art,canvas,1,0,16
art,canvas,1,1,4
art,chemistry,-1,-1,1
art,chemistry,1,0,1
art,chemistry,1,1,1
art,cinema,-1,0,1
art,cinema,0,0,1
art,cinema,0,1,2
art,cinema,1,1,5
art,classroom,1,-1,1
art,color,-1,-1,2
art,color,-1,0,12
art,color,-1,1,1
art,color,0,0,9
art,color,1,0,7
art,color,1,1,60
art,create,0,0,1
art,create,1,0,2
art,create,1,1,2
art,creation,1,0,4
art,creation,1,1,3
art,creative,-1,-1,1
art,creative,-1,0,8
art,creative,-1,1,6
art,creative,0,1,19
art,creative,1,1,47
art,creativity,-1,-1,10
art,creativity,-1,0,42
art,creativity,-1,1,64
art,creativity,0,-1,1
art,creativity,0,0,98
art,creativity,0,1,210
art,creativity,1,-1,2
art,creativity,1,0,60
art,creativity,1,1,1209
art,design,-1,-1,1
art,design,-1,0,1
art,design,0,-1,1
art,design,0,0,9
art,design,1,0,16
art,design,1,1,2
art,difficult,0,-1,1
art,draw,-1,0,3
art,draw,0,0,3
art,draw,1,0,1
art,draw,1,1,2
art,dull,-1,-1,1
art,emotion,-1,-1,1
art,emotion,-1,0,1
art,emotion,0,-1,3
art,emotion,0,0,6
art,emotion,1,0,8
art,emotion,1,1,18
art,escape,1,0,1
art,express,0,0,1
art,express,1,0,1
art,express,1,1,1
art,expression,-1,-1,19
art,expression,-1,0,54
art,expression,-1,1,6
art,expression,0,-1,33
art,expression,0,0,214
art,expression,0,1,30
art,expression,1,-1,44
art,expression,1,0,635
art,expression,1,1,376
art,feel,1,0,1
art,feel,1,1,5
art,film,0,0,1
art,film,0,1,2
art,film,1,0,1
art,film,1,1,2
art,freedom,-1,1,1
art,freedom,0,0,2
art,freedom,0,1,1
art,freedom,1,0,5
art,freedom,1,1,46
art,frustration,-1,-1,2
art,frustration,0,-1,2
art,fun,1,1,3
art,future,-1,0,1
art,future,0,0,1
art,future,1,0,1
art,gallery,-1,-1,1
art,gallery,0,-1,3
art,gallery,0,0,3
art,gallery,1,-1,2
art,gallery,1,0,6
art,gallery,1,1,1
art,game,0,0,1
art,gardening,1,0,1
art,history,-1,-1,5
art,history,0,0,1
art,history,1,-1,1
art,history,1,0,3
art,history,1,1,3
art,hobby,1,1,1
art,imagination,0,1,2
art,imagination,1,0,2
art,imagination,1,1,2
art,inspiration,1,0,2
art,inspire,1,1,1
art,joy,1,1,2
art,knit,1,1,5
art,knowledge,0,0,2
art,knowledge,1,0,1
art,literature,-1,-1,7
art,literature,0,-1,1
art,literature,0,0,10
art,literature,0,1,1
art,literature,1,-1,3
art,literature,1,0,1
art,literature,1,1,15
art,maths,-1,-1,1
art,model,1,0,2
art,museum,-1,0,1
art,museum,0,-1,1
art,museum,0,0,1
art,museum,1,0,5
art,museum,1,1,3
art,music,-1,0,2
art,music,-1,1,3
art,music,0,0,5
art,music,0,1,16
art,music,1,0,3
art,music,1,1,44
art,nature,0,1,1
art,novel,-1,-1,1
art,novel,0,0,2
art,novel,0,1,1
art,novel,1,0,2
art,novel,1,1,9
art,paint,-1,-1,14
art,paint,-1,0,10
art,paint,-1,1,4
art,paint,0,-1,2
art,paint,0,0,19
art,paint,0,1,5
art,paint,1,0,24
art,paint,1,1,113
art,passion,1,1,5
art,peace,0,1,1
art,peace,1,1,3
art,philosophy,-1,-1,1
art,philosophy,0,0,1
art,philosophy,0,1,1
art,philosophy,1,0,4
art,philosophy,1,1,1
art,photography,-1,1,1
art,photography,0,1,7
art,photography,1,1,29
art,relax,0,0,2
art,relax,1,0,2
art,relax,1,1,10
art,relaxation,0,0,5
art,relaxation,1,0,3
art,relaxation,1,1,6
art,society,-1,-1,1
art,society,1,-1,1
art,society,1,0,2
art,soul,0,0,1
art,soul,1,0,1
art,spirit,1,1,1
art,subjective,-1,-1,17
art,subjective,-1,0,1
art,subjective,0,-1,7
art,subjective,0,0,4
art,subjectivity,-1,-1,3
art,success,0,0,1
art,success,1,0,1
art,teamwork,-1,0,1
art,time,1,-1,1
art,travel,1,1,1
art,useless,-1,-1,14
art,useless,0,-1,1
art,useless,1,-1,1
art,waste,-1,-1,6
art,waste,0,-1,4
art,waste,1,-1,2
art,yoga,1,0,1
art,yoga,1,1,1
biology,animal,-1,-1,1
biology,animal,-1,1,1
biology,animal,0,0,1
biology,animal,0,1,2
biology,animal,1,0,1
biology,anxiety,-1,-1,1
biology,art,-1,-1,2
biology,art,-1,1,1
biology,art,1,1,3
biology,bird,0,1,3
biology,bird,1,1,2
biology,birdwatching,-1,1,1
biology,birdwatching,0,1,1
biology,bore,-1,-1,117
biology,bore,0,-1,6
biology,boredom,-1,-1,15
biology,boredom,0,-1,2
biology,cell,-1,-1,174
biology,cell,-1,0,68
biology,cell,0,-1,119
biology,cell,0,0,223
biology,cell,0,1,9
biology,cell,1,-1,6
biology,cell,1,0,103
biology,cell,1,1,50
biology,chemistry,-1,-1,15
biology,chemistry,-1,1,1
biology,chemistry,0,-1,3
biology,chemistry,0,0,5
biology,chemistry,0,1,5
biology,chemistry,1,1,5
biology,class,-1,0,1
biology,classroom,-1,-1,2
biology,complex,-1,-1,34
biology,complex,-1,0,4
biology,complex,0,-1,28
biology,complex,0,0,4
biology,complex,1,-1,4
biology,complexity,-1,-1,41
biology,complexity,-1,0,1
biology,complexity,0,-1,44
biology,complexity,0,0,5
biology,complexity,1,-1,4
biology,complexity,1,0,1
biology,complicated,-1,-1,1
biology,confuse,-1,-1,4
biology,confusion,-1,-1,4
biology,confusion,0,-1,2
biology,curiosity,-1,0,1
biology,curiosity,0,0,2
biology,curiosity,0,1,2
biology,curiosity,1,1,6
biology,datum,-1,0,1
biology,datum,0,0,4
biology,dead,-1,-1,1
biology,detail,-1,-1,1
biology,discover,1,0,1
biology,discovery,-1,0,1
biology,discovery,0,-1,1
biology,discovery,0,0,14
biology,discovery,0,1,4
biology,discovery,1,-1,1
biology,discovery,1,0,4
biology,discovery,1,1,7
biology,disease,-1,-1,2
biology,disgust,-1,-1,8
biology,disinterest,-1,-1,4
biology,dislike,-1,-1,5
biology,dna,-1,1,1
biology,dna,0,0,2
biology,dna,0,1,11
biology,dna,1,0,2
biology,dna,1,1,4
biology,dry,-1,-1,3
biology,dry,0,-1,2
biology,dull,-1,-1,6
biology,economic,1,0,1
biology,ecosystem,-1,-1,1
biology,ecosystem,0,-1,3
biology,ecosystem,0,0,5
biology,ecosystem,1,0,2
biology,evolution,-1,-1,13
biology,evolution,-1,0,11
biology,evolution,-1,1,2
biology,evolution,0,-1,38
biology,evolution,0,0,70
biology,evolution,0,1,7
biology,evolution,1,-1,3
biology,evolution,1,0,23
biology,evolution,1,1,6
biology,exam,-1,-1,27
biology,exam,-1,0,1
biology,exam,0,-1,11
biology,exam,0,0,1
biology,exam,1,-1,3
biology,exam,1,0,2
biology,experiment,-1,-1,5
biology,experiment,-1,0,11
biology,experiment,0,-1,4
biology,experiment,0,0,31
biology,experiment,0,1,3
biology,experiment,1,-1,1
biology,experiment,1,0,8
biology,experiment,1,1,8
biology,failure,-1,-1,1
biology,fascinating,1,1,2
biology,fascination,1,1,4
biology,future,1,1,1
biology,gardening,0,1,7
biology,gardening,1,1,2
biology,genetic,0,-1,4
biology,genetic,0,0,6
biology,genetic,0,1,1
biology,genetic,1,-1,1
biology,genetic,1,0,1
biology,god,1,1,1
biology,hard,-1,-1,1
biology,history,-1,-1,2
biology,history,0,0,1
biology,history,1,1,6
biology,informatic,0,0,1
biology,interest,-1,-1,5
biology,interest,-1,0,11
biology,interest,0,0,32
biology,interest,0,1,28
biology,interest,1,1,71
biology,knowledge,0,0,4
biology,knowledge,0,1,1
biology,knowledge,1,1,10
biology,lab,-1,-1,5
biology,lab,-1,0,1
biology,lab,0,-1,8
biology,lab,0,0,7
biology,lab,0,1,1
biology,lab,1,-1,2
biology,lab,1,0,3
biology,laboratory,-1,-1,1
biology,lecture,0,-1,1
biology,life,-1,-1,1
biology,life,-1,0,111
biology,life,-1,1,177
biology,life,0,-1,12
biology,life,0,0,128
biology,life,0,1,797
biology,life,1,-1,2
biology,life,1,0,5
biology,life,1,1,206
biology,literature,-1,-1,1
biology,medicine,0,0,2
biology,memory,-1,-1,1
biology,memory,0,0,1
biology,microscope,-1,-1,2
biology,model,0,0,2
biology,nature,-1,-1,7
biology,nature,-1,0,206
biology,nature,-1,1,88
biology,nature,0,-1,19
biology,nature,0,0,355
biology,nature,0,1,575
biology,nature,1,-1,3
biology,nature,1,0,35
biology,nature,1,1,240
biology,organic,-1,-1,1
biology,organism,0,-1,3
biology,organism,0,0,2
biology,passion,1,1,2
biology,plant,-1,-1,2
biology,plant,-1,0,5
biology,plant,0,0,2
biology,plant,0,1,6
biology,plant,1,0,1
biology,plant,1,1,8
biology,proof,-1,0,1
biology,proof,0,0,1
biology,research,0,-1,7
biology,research,0,0,24
biology,research,0,1,4
biology,research,1,0,2
biology,research,1,1,1
biology,school,-1,-1,1
biology,science,-1,-1,18
biology,science,-1,0,77
biology,science,-1,1,15
biology,science,0,-1,20
biology,science,0,0,286
biology,science,0,1,230
biology,science,1,-1,2
biology,science,1,0,28
biology,science,1,1,71
biology,society,-1,-1,1
biology,society,0,0,2
biology,stem,-1,-1,3
biology,stem,-1,0,1
biology,stem,-1,1,1
biology,study,-1,-1,4
biology,study,-1,0,6
biology,study,0,-1,12
biology,study,0,0,19
biology,study,1,0,6
