cue_word,association_word,cue_valence,associated_valence,weight
ai,innovative,0,1,4
ai,innovative,1,1,8
ai,intelligence,-1,0,3
ai,intelligence,-1,1,5
ai,intelligence,0,0,383
ai,intelligence,0,1,74
ai,intelligence,1,1,95
ai,intelligent,-1,0,3
ai,intelligent,0,0,12
ai,intelligent,0,1,18
ai,intelligent,1,1,29
ai,job,-1,-1,49
ai,job,-1,0,27
ai,job,-1,1,1
ai,job,0,-1,52
ai,job,0,0,82
ai,job,0,1,8
ai,job,1,-1,10
ai,job,1,0,22
ai,job,1,1,1
ai,jobless,-1,-1,12
ai,jobless,0,-1,15
ai,jobloss,-1,-1,8
ai,jobloss,0,-1,7
ai,jobloss,0,0,2
ai,lazy,-1,-1,1
ai,lazy,0,-1,2
ai,learn,-1,0,1
ai,learn,0,0,225
ai,learn,0,1,12
ai,learn,1,0,9
ai,learn,1,1,77
ai,loss,-1,-1,1
ai,machine,-1,-1,5
ai,machine,-1,0,2
ai,machine,0,-1,48
ai,machine,0,0,90
ai,machine,1,-1,5
ai,machine,1,0,37
ai,machine,1,1,4
ai,neural,0,0,2
ai,neural,1,0,1
ai,neural,1,1,6
ai,overrate,-1,-1,2
ai,powerful,0,1,1
ai,powerful,1,1,1
ai,programming,-1,-1,1
ai,replace,-1,-1,1
ai,replace,0,-1,2
ai,replacement,-1,-1,3
ai,replacement,0,-1,1
ai,revolution,0,0,5
ai,revolution,1,0,5
ai,revolution,1,1,5
ai,revolutionary,1,1,3
ai,risk,-1,-1,2
ai,risk,0,-1,2
ai,risky,-1,-1,1
ai,risky,0,-1,1
ai,robot,-1,-1,139
ai,robot,-1,0,82
ai,robot,0,-1,234
ai,robot,0,0,531
ai,robot,0,1,5
ai,robot,1,-1,13
ai,robot,1,0,308
ai,robot,1,1,44
ai,robotic,0,0,1
ai,scary,-1,-1,49
ai,scary,0,-1,98
ai,scary,0,0,14
ai,scary,1,-1,5
ai,scary,1,0,3
ai,smart,-1,0,42
ai,smart,-1,1,28
ai,smart,0,0,84
ai,smart,0,1,394
ai,smart,1,0,1
ai,smart,1,1,367
ai,steal,-1,-1,1
ai,takeover,-1,-1,1
ai,tech,0,0,1
ai,tech,1,1,3
ai,technology,0,0,1
ai,thief,-1,-1,1
ai,threat,-1,-1,11
ai,threat,0,-1,9
ai,tool,0,0,14
ai,tool,0,1,2
ai,tool,1,0,4
ai,tool,1,1,9
ai,transformative,0,0,1
ai,uncertain,-1,-1,2
ai,uncertain,0,-1,2
ai,unemployment,-1,-1,4
ai,unethical,-1,-1,1
ai,unreliable,-1,-1,2
ai,unsettle,0,-1,1
ai,useful,0,1,5
ai,useful,1,1,5
ai,useless,-1,-1,2
algorithm,ai,0,-1,1
algorithm,ai,0,0,5
algorithm,ai,1,0,2
algorithm,ai,1,1,3
algorithm,annoy,-1,-1,1
algorithm,bore,-1,-1,14
algorithm,bore,0,-1,1
algorithm,bug,-1,-1,24
algorithm,bug,-1,0,1
algorithm,bug,0,-1,7
algorithm,clever,0,0,1
algorithm,clever,1,0,2
algorithm,clever,1,1,8
algorithm,cod,-1,-1,12
algorithm,cod,-1,0,1
algorithm,cod,0,-1,1
algorithm,cod,0,0,4
algorithm,cod,0,1,2
algorithm,cod,1,0,3
algorithm,cod,1,1,11
algorithm,code,-1,-1,381
algorithm,code,-1,0,52
algorithm,code,0,-1,62
algorithm,code,0,0,796
algorithm,code,0,1,15
algorithm,code,1,-1,2
algorithm,code,1,0,74
algorithm,code,1,1,381
algorithm,complex,-1,-1,190
algorithm,complex,-1,0,6
algorithm,complex,0,-1,76
algorithm,complex,0,0,17
algorithm,complex,1,-1,1
algorithm,complex,1,0,2
algorithm,complexity,-1,-1,2
algorithm,complexity,0,-1,3
algorithm,complexity,1,-1,2
algorithm,complexity,1,0,2
algorithm,complicated,-1,-1,15
algorithm,complicated,0,-1,3
algorithm,complicated,0,0,1
algorithm,computation,0,0,9
algorithm,compute,-1,-1,2
algorithm,compute,0,0,56
algorithm,compute,1,-1,1
algorithm,compute,1,0,5
algorithm,computer,-1,-1,109
algorithm,computer,-1,0,64
algorithm,computer,-1,1,3
algorithm,computer,0,-1,5
algorithm,computer,0,0,114
algorithm,computer,0,1,32
algorithm,computer,1,0,4
algorithm,computer,1,1,23
algorithm,confuse,-1,-1,11
algorithm,confuse,0,-1,1
algorithm,cool,1,1,1
algorithm,core,1,1,1
algorithm,cs,-1,-1,5
algorithm,cs,0,0,2
algorithm,cs,1,1,3
algorithm,datum,-1,-1,1
algorithm,design,0,0,1
algorithm,design,1,0,2
algorithm,difficult,-1,-1,8
algorithm,difficult,0,-1,2
algorithm,efficiency,-1,0,11
algorithm,efficiency,-1,1,3
algorithm,efficiency,0,0,296
algorithm,efficiency,0,1,46
algorithm,efficiency,1,0,10
algorithm,efficiency,1,1,121
algorithm,efficient,-1,0,13
algorithm,efficient,-1,1,4
algorithm,efficient,0,0,137
algorithm,efficient,0,1,126
algorithm,efficient,1,0,5
algorithm,efficient,1,1,293
algorithm,error,-1,-1,9
algorithm,error,0,-1,1
algorithm,flow,-1,-1,1
algorithm,flowchart,0,-1,1
algorithm,game,0,1,10
algorithm,game,1,1,6
algorithm,genius,1,1,1
algorithm,hard,-1,-1,4
algorithm,hard,0,-1,1
algorithm,hate,-1,-1,6
algorithm,implement,1,0,1
algorithm,inefficient,-1,-1,1
algorithm,inefficient,0,-1,1
algorithm,informatic,-1,-1,1
algorithm,innovation,1,1,1
algorithm,logic,-1,-1,17
algorithm,logic,-1,0,111
algorithm,logic,-1,1,19
algorithm,logic,0,-1,2
algorithm,logic,0,0,266
algorithm,logic,0,1,89
algorithm,logic,1,0,36
algorithm,logic,1,1,158
algorithm,logical,1,1,1
algorithm,loop,-1,-1,2
algorithm,loop,-1,0,1
algorithm,machine,-1,-1,3
algorithm,machine,-1,0,2
algorithm,machine,0,0,3
algorithm,math,-1,-1,44
algorithm,math,-1,0,1
algorithm,math,-1,1,3
algorithm,math,0,-1,11
algorithm,math,0,0,5
algorithm,math,0,1,6
algorithm,math,1,1,6
algorithm,nerd,-1,-1,1
algorithm,nerdy,-1,-1,1
algorithm,no,-1,-1,1
algorithm,optimization,0,0,4
algorithm,optimization,1,1,2
algorithm,optimize,0,0,1
algorithm,optimize,0,1,1
algorithm,optimize,1,0,5
algorithm,optimize,1,1,19
algorithm,pattern,0,0,1
algorithm,plan,-1,0,1
algorithm,plan,0,0,1
algorithm,pointless,-1,-1,4
algorithm,powerful,0,0,1
algorithm,precise,0,0,1
algorithm,problem,-1,-1,1
algorithm,problem,0,-1,1
algorithm,procedure,-1,0,1
algorithm,procedure,0,-1,6
algorithm,procedure,0,0,20
algorithm,procedure,1,-1,2
algorithm,procedure,1,0,3
algorithm,process,0,-1,3
algorithm,process,0,0,4
algorithm,program,-1,-1,18
algorithm,program,-1,0,1
algorithm,program,0,-1,2
algorithm,program,0,0,18
algorithm,program,0,1,2
algorithm,program,1,0,4
algorithm,program,1,1,21
algorithm,programming,-1,-1,19
algorithm,programming,0,-1,2
algorithm,programming,0,0,8
algorithm,programming,1,1,8
algorithm,puzzle,-1,-1,1
algorithm,puzzle,-1,0,2
algorithm,puzzle,0,0,6
algorithm,puzzle,0,1,2
algorithm,puzzle,1,0,3
algorithm,puzzle,1,1,5
algorithm,recipe,0,0,5
algorithm,recipe,0,1,1
algorithm,recursion,0,0,1
algorithm,rigid,-1,-1,1
algorithm,robot,-1,-1,4
algorithm,robot,-1,0,1
algorithm,robot,0,-1,1
algorithm,robot,0,0,1
algorithm,search,0,0,5
algorithm,search,1,0,6
algorithm,search,1,1,1
algorithm,sequence,-1,0,1
algorithm,sequence,0,0,1
algorithm,smart,0,0,2
algorithm,smart,0,1,2
algorithm,smart,1,0,1
algorithm,smart,1,1,14
algorithm,solution,0,0,12
algorithm,solution,0,1,1
algorithm,solution,1,0,1
algorithm,solution,1,1,9
algorithm,solve,-1,0,1
algorithm,solve,0,0,15
algorithm,solve,0,1,7
algorithm,solve,1,0,2
algorithm,solve,1,1,12
algorithm,sort,0,-1,10
algorithm,sort,0,0,13
algorithm,sort,1,-1,2
algorithm,sort,1,0,47
algorithm,sort,1,1,8
algorithm,step,-1,-1,64
algorithm,step,-1,0,159
algorithm,step,-1,1,3
algorithm,step,0,-1,181
algorithm,step,0,0,341
algorithm,step,0,1,12
algorithm,step,1,-1,31
algorithm,step,1,0,139
algorithm,step,1,1,12
algorithm,stepwise,0,0,1
algorithm,stepwise,1,0,1
algorithm,tech,-1,-1,1
algorithm,tech,-1,0,1
algorithm,tech,0,0,1
algorithm,tedious,-1,-1,1
algorithm,useful,0,0,1
algorithm,useful,1,1,1
algorithm,useless,-1,-1,15
anxiety,I,-1,0,1
anxiety,avoid,-1,-1,5
anxiety,avoid,-1,0,6
anxiety,bad,-1,-1,4
anxiety,breathe,-1,0,8
anxiety,breathe,-1,1,2
anxiety,breathe,0,0,2
anxiety,calm,-1,0,4
anxiety,calm,-1,1,8
anxiety,calm,0,1,2
anxiety,child,-1,0,1
anxiety,control,-1,0,1
anxiety,daily,-1,-1,1
anxiety,debilitate,-1,-1,2
anxiety,dread,-1,-1,1
anxiety,exam,-1,-1,50
anxiety,exam,-1,0,1
anxiety,exam,0,-1,1
anxiety,exam,0,0,1
anxiety,fail,-1,-1,1
anxiety,failure,-1,-1,3
anxiety,fear,-1,-1,1148
anxiety,fear,0,-1,3
anxiety,fear,0,0,1
anxiety,future,-1,-1,2
anxiety,future,-1,0,1
anxiety,grade,-1,-1,2
anxiety,grade,-1,0,1
anxiety,heart,-1,-1,25
anxiety,heart,-1,0,11
anxiety,heartache,-1,-1,2
anxiety,heartbeat,-1,-1,1
anxiety,homework,-1,-1,1
anxiety,manageable,-1,-1,1
anxiety,nerve,-1,-1,18
anxiety,nerve,0,-1,1
anxiety,nervous,-1,-1,1
anxiety,night,-1,-1,14
anxiety,night,-1,0,3
anxiety,nightmare,-1,-1,7
anxiety,overcome,-1,-1,3
anxiety,overcome,-1,0,13
anxiety,overwhelm,-1,-1,16
anxiety,panic,-1,-1,1156
anxiety,panic,0,-1,5
anxiety,paralysis,-1,-1,1
anxiety,pressure,-1,-1,1
anxiety,sleepless,-1,-1,14
anxiety,stress,-1,-1,1452
anxiety,stress,0,-1,5
anxiety,stress,0,0,2
anxiety,sweat,-1,-1,48
anxiety,test,-1,-1,1
anxiety,worry,-1,-1,1829
anxiety,worry,0,-1,8
anxiety,worry,0,0,1
anxiety,yoga,-1,0,1
anxiety,yoga,-1,1,1
art,abstract,-1,-1,8
art,aesthetic,0,0,1
art,beautiful,-1,0,9
art,beautiful,-1,1,4
art,beautiful,0,0,7
art,beautiful,0,1,32
art,beautiful,1,1,187
art,beauty,-1,-1,3
art,beauty,-1,0,42
art,beauty,-1,1,18
art,beauty,0,0,411
art,beauty,0,1,102
art,beauty,1,1,698
art,book,1,0,1
art,bore,-1,-1,142
art,bore,-1,0,2
art,bore,0,-1,1
art,cinema,-1,1,1
art,cinema,0,0,1
art,cinema,0,1,4
art,cinema,1,1,10
art,class,-1,-1,7
art,class,0,-1,1
art,class,1,1,1
art,color,-1,-1,10
art,color,-1,0,7
art,color,0,0,5
art,color,0,1,2
art,color,1,1,22
art,cook,1,1,1
art,craft,0,0,3
art,craft,1,1,1
art,create,0,0,22
art,create,0,1,1
art,create,1,0,3
art,create,1,1,35
art,creative,-1,-1,34
art,creative,-1,0,51
art,creative,-1,1,9
art,creative,0,-1,8
art,creative,0,0,80
art,creative,0,1,52
art,creative,1,0,11
art,creative,1,1,305
art,creativity,-1,-1,5
art,creativity,-1,0,2
art,creativity,-1,1,3
art,creativity,0,-1,2
art,creativity,0,0,283
art,creativity,0,1,19
art,creativity,1,0,6
art,creativity,1,1,184
art,culture,0,0,2
art,culture,1,1,1
art,design,0,1,1
art,draw,-1,-1,224
art,draw,-1,0,15
art,draw,-1,1,1
art,draw,0,-1,6
art,draw,0,0,30
art,draw,0,1,2
art,draw,1,0,12
art,draw,1,1,75
art,dull,-1,-1,2
art,easy,-1,-1,1
art,emotion,-1,-1,9
art,emotion,0,0,3
art,emotion,1,0,7
art,emotion,1,1,19
art,expensive,-1,-1,1
art,express,-1,0,2
art,express,0,0,12
art,express,1,-1,1
art,express,1,0,1
art,express,1,1,20
art,expression,-1,-1,2
art,expression,-1,0,7
art,expression,0,0,265
art,expression,0,1,3
art,expression,1,0,35
art,expression,1,1,133
art,failure,-1,-1,1
art,film,1,1,1
art,free,-1,0,1
art,free,0,0,1
art,free,1,0,1
art,free,1,1,18
art,freedom,0,0,1
art,freedom,1,0,1
art,freedom,1,1,25
art,frivolous,-1,-1,4
art,frivolous,0,-1,2
art,frustrating,-1,-1,3
art,fun,-1,0,3
art,fun,0,0,2
art,fun,0,1,9
art,fun,1,0,1
art,fun,1,1,48
art,gallery,-1,-1,12
art,gallery,-1,0,1
art,gallery,0,-1,2
art,gallery,0,0,1
art,gallery,1,0,3
art,gallery,1,1,2
art,hate,-1,-1,25
art,hate,0,-1,1
art,history,-1,-1,2
art,hobby,0,1,1
art,hobby,1,1,2
art,imagination,0,0,4
art,imagination,1,1,2
art,imagine,0,0,2
art,inspiration,0,0,20
art,inspiration,0,1,5
art,inspiration,1,1,65
art,inspire,-1,0,1
art,inspire,0,0,13
art,inspire,0,1,6
art,inspire,1,1,81
art,joy,1,1,2
art,knit,0,1,2
art,knit,1,1,2
art,literature,-1,-1,1
art,literature,1,1,8
art,love,1,1,21
art,masterpiece,1,1,1
art,mess,-1,-1,1
art,messy,-1,-1,4
art,messy,0,-1,1
art,movie,1,1,2
art,museum,-1,-1,9
art,museum,-1,0,3
art,museum,0,-1,1
art,museum,0,0,2
art,museum,1,0,1
art,museum,1,1,4
art,music,-1,-1,5
art,music,-1,0,8
art,music,-1,1,1
art,music,0,0,30
art,music,0,1,12
art,music,1,1,65
art,novel,0,1,1
art,novel,1,1,2
art,paint,-1,-1,162
art,paint,-1,0,11
art,paint,-1,1,4
art,paint,0,-1,6
art,paint,0,0,224
art,paint,0,1,10
art,paint,1,0,54
art,paint,1,1,443
art,painting,-1,-1,1
art,painting,0,0,1
art,painting,1,1,1
art,passion,1,1,39
art,peace,1,1,1
art,photo,-1,0,1
art,photo,0,0,1
art,photo,0,1,7
art,photo,1,1,26
art,photography,0,0,1
art,photography,0,1,3
art,photography,1,1,16
art,pointless,-1,-1,82
art,pointless,0,-1,1
art,pretentious,-1,-1,6
art,pretty,-1,-1,7
art,pretty,-1,0,7
art,pretty,-1,1,1
art,pretty,0,0,1
art,pretty,0,1,1
art,relax,-1,0,4
art,relax,0,0,10
art,relax,0,1,5
art,relax,1,0,5
art,relax,1,1,76
art,relaxation,-1,0,1
art,school,-1,-1,4
art,school,-1,0,1
art,school,0,-1,1
art,school,0,0,2
art,sculpture,-1,-1,4
art,sculpture,0,0,6
art,sculpture,1,0,2
art,sculpture,1,1,1
art,soul,1,1,11
art,soulful,1,1,1
art,story,0,1,1
art,subject,-1,-1,1
art,subjective,-1,-1,127
art,subjective,-1,0,6
art,subjective,0,-1,8
art,subjective,0,0,3
art,talent,0,0,1
art,ugly,-1,-1,15
art,useless,-1,-1,118
art,useless,0,-1,2
art,vague,-1,-1,3
art,waste,-1,-1,34
art,weird,-1,-1,1
art,yoga,1,1,1
biology,amazing,1,1,3
biology,animal,-1,0,5
biology,animal,0,0,4
biology,animal,0,1,21
biology,animal,1,0,1
biology,animal,1,1,41
biology,bird,0,0,1
biology,bird,0,1,7
biology,bird,1,1,7
biology,body,-1,-1,5
biology,body,-1,0,1
biology,body,0,0,28
biology,body,0,1,2
biology,body,1,0,5
biology,body,1,1,7
biology,bore,-1,-1,79
biology,bore,-1,0,1
biology,bore,0,-1,9
biology,bore,1,-1,1
biology,bug,-1,-1,3
biology,cell,-1,-1,350
biology,cell,-1,0,24
biology,cell,0,-1,215
biology,cell,0,0,657
biology,cell,1,-1,5
biology,cell,1,0,123
biology,cell,1,1,178
biology,chem,-1,-1,1
biology,chem,0,1,2
biology,chem,1,1,1
biology,chemistry,-1,-1,2
biology,chemistry,0,1,5
biology,chemistry,1,1,6
biology,complex,-1,-1,2
biology,complex,0,-1,3
biology,complex,0,0,2
biology,cool,1,1,1
biology,darwin,0,0,1
biology,disgust,-1,-1,108
biology,disgust,0,-1,19
biology,dissect,-1,-1,77
biology,dissect,0,-1,76
biology,dissect,0,0,27
biology,dissect,1,-1,1
biology,dissect,1,0,9
biology,dissect,1,1,1
biology,dissection,-1,-1,228
biology,dissection,0,-1,109
biology,dissection,0,0,32
biology,dissection,1,-1,2
biology,dissection,1,0,12
biology,dissection,1,1,1
biology,dna,-1,-1,12
biology,dna,-1,0,21
biology,dna,0,-1,1
biology,dna,0,0,182
biology,dna,0,1,8
biology,dna,1,0,4
biology,dna,1,1,32
biology,ecology,-1,0,1
biology,ecology,0,0,1
biology,ecology,1,1,4
biology,ecosystem,0,0,6
biology,ecosystem,1,0,2
biology,ecosystem,1,1,4
biology,evolution,-1,-1,21
biology,evolution,-1,0,38
biology,evolution,0,-1,8
biology,evolution,0,0,465
biology,evolution,0,1,26
biology,evolution,1,0,21
biology,evolution,1,1,78
biology,evolve,0,0,4
biology,experiment,-1,0,1
biology,experiment,0,-1,1
biology,experiment,0,0,3
biology,experiment,1,0,3
biology,experiment,1,1,4
biology,fascinating,0,0,1
biology,fascinating,0,1,2
biology,fascinating,1,1,48
biology,favorite,1,1,18
biology,forget,0,-1,1
biology,frog,-1,-1,47
biology,frog,-1,0,2
biology,frog,0,-1,6
biology,frog,0,0,11
biology,frog,0,1,1
biology,fun,1,1,14
biology,future,1,1,1
biology,gene,0,0,3
biology,gene,1,1,2
biology,genetic,0,0,2
biology,genetic,1,1,1
biology,gross,-1,-1,157
biology,gross,0,-1,18
biology,hard,-1,-1,2
biology,hat,-1,-1,4
biology,hate,-1,-1,47
biology,interest,-1,0,2
biology,interest,0,0,13
biology,interest,0,1,8
biology,interest,1,1,21
biology,irrelevant,-1,-1,1
biology,irrelevant,0,-1,1
biology,lab,-1,-1,32
biology,lab,-1,0,11
biology,lab,0,-1,16
biology,lab,0,0,45
biology,lab,0,1,7
biology,lab,1,0,17
biology,lab,1,1,12
biology,life,-1,0,67
biology,life,-1,1,46
biology,life,0,0,369
biology,life,0,1,323
biology,life,1,0,3
biology,life,1,1,323
biology,love,1,1,16
biology,membrane,-1,-1,9
biology,meme,-1,-1,1
biology,memorable,1,1,1
biology,memorization,-1,-1,15
biology,memorization,-1,0,1
biology,memorization,0,-1,2
biology,memorize,-1,-1,148
biology,memorize,-1,0,10
biology,memorize,0,-1,12
biology,memorize,0,0,11
biology,memory,-1,-1,30
biology,memory,-1,0,3
biology,memory,0,-1,1
biology,memory,0,0,20
biology,memory,1,0,1
biology,messy,-1,-1,2
biology,miracle,1,1,1
biology,nature,-1,0,5
biology,nature,-1,1,5
biology,nature,0,0,17
biology,nature,0,1,73
biology,nature,1,0,1
biology,nature,1,1,125
biology,ok,0,0,3
biology,okay,0,0,3
biology,organ,-1,-1,1
biology,organism,0,0,17
biology,organism,1,0,3
biology,organism,1,1,4
biology,passion,1,1,1
biology,plant,-1,-1,13
biology,plant,-1,0,16
biology,plant,-1,1,1
biology,plant,0,0,41
biology,plant,0,1,42
biology,plant,1,0,6
biology,plant,1,1,54
biology,pointless,-1,-1,1
biology,school,-1,-1,2
biology,school,0,-1,2
biology,school,0,0,3
biology,science,0,0,5
biology,science,1,1,1
biology,study,0,0,1
biology,tedious,-1,-1,1
biology,tedious,0,-1,1
biology,test,-1,-1,1
biology,textbook,-1,-1,1
biology,textbook,0,0,3
biology,useless,-1,-1,2
biology,yuck,-1,-1,4
blackboard,biology,0,1,1
blackboard,board,-1,-1,2
blackboard,bore,0,-1,4
blackboard,bored,-1,-1,1
blackboard,boredom,-1,-1,1
blackboard,boredom,0,-1,5
blackboard,chalk,-1,-1,850
blackboard,chalk,-1,0,19
blackboard,chalk,0,-1,623
blackboard,chalk,0,0,389
blackboard,chalk,0,1,2
blackboard,chalk,1,-1,2
blackboard,chalk,1,0,15
blackboard,chalk,1,1,2
blackboard,chalky,-1,-1,1
blackboard,class,-1,-1,94
blackboard,class,-1,0,42
blackboard,class,0,-1,29
blackboard,class,0,0,149
blackboard,class,0,1,3
blackboard,class,1,0,1
blackboard,class,1,1,1
blackboard,classic,-1,-1,1
blackboard,classic,0,-1,1
blackboard,classic,0,0,1
blackboard,classroom,-1,-1,81
blackboard,classroom,-1,0,63
blackboard,classroom,-1,1,1
blackboard,classroom,0,-1,8
blackboard,classroom,0,0,135
blackboard,classroom,0,1,5
blackboard,classroom,1,0,1
blackboard,diagram,-1,-1,1
blackboard,diagram,-1,0,3
blackboard,diagram,0,0,7
blackboard,dread,0,-1,1
blackboard,dust,-1,-1,51
blackboard,dust,-1,0,2
blackboard,dust,0,-1,53
blackboard,dust,0,0,8
blackboard,dust,1,0,1
blackboard,dusty,-1,-1,16
blackboard,dusty,-1,0,1
blackboard,dusty,0,-1,18
blackboard,dusty,0,0,3
blackboard,equation,-1,-1,43
blackboard,equation,-1,0,83
blackboard,equation,-1,1,32
blackboard,equation,0,-1,49
blackboard,equation,0,0,103
blackboard,equation,0,1,90
blackboard,equation,1,1,7
blackboard,erase,-1,-1,50
blackboard,erase,-1,0,29
blackboard,erase,0,-1,12
blackboard,erase,0,0,53
blackboard,erase,0,1,1
blackboard,erase,1,-1,1
blackboard,erase,1,1,1
blackboard,eraser,-1,-1,16
blackboard,eraser,-1,0,4
blackboard,eraser,0,-1,7
blackboard,eraser,0,0,17
blackboard,exam,0,-1,1
blackboard,explain,-1,0,2
blackboard,explain,0,0,6
blackboard,explain,0,1,3
blackboard,explanation,0,0,2
blackboard,explanation,0,1,2
blackboard,formula,-1,-1,2
blackboard,formula,-1,0,1
blackboard,formula,-1,1,3
blackboard,formula,0,-1,1
blackboard,formula,0,0,5
blackboard,formula,0,1,6
blackboard,formula,1,1,1
blackboard,idea,0,0,2
blackboard,idea,0,1,1
blackboard,learn,-1,0,1
blackboard,learn,-1,1,1
blackboard,learn,0,0,6
blackboard,learn,0,1,3
blackboard,learn,1,0,1
blackboard,lecture,-1,-1,61
blackboard,lecture,-1,0,28
blackboard,lecture,0,-1,29
blackboard,lecture,0,0,88
blackboard,lesson,-1,-1,13
blackboard,lesson,-1,0,27
blackboard,lesson,0,-1,2
blackboard,lesson,0,0,55
blackboard,lesson,0,1,7
blackboard,lesson,1,0,1
blackboard,lesson,1,1,2
blackboard,math,-1,-1,124
blackboard,math,-1,0,56
blackboard,math,-1,1,50
blackboard,math,0,-1,109
blackboard,math,0,0,49
blackboard,math,0,1,108
blackboard,math,1,0,1
blackboard,math,1,1,10
blackboard,maths,-1,-1,1
blackboard,maths,-1,1,1
blackboard,maths,0,1,2
blackboard,messy,0,0,1
blackboard,nostalgia,0,0,1
blackboard,nostalgic,-1,-1,1
blackboard,nostalgic,0,0,1
blackboard,note,-1,-1,17
blackboard,note,-1,0,21
blackboard,note,0,-1,1
blackboard,note,0,0,38
blackboard,note,0,1,3
blackboard,old,-1,-1,70
blackboard,old,0,-1,14
blackboard,old,0,0,15
blackboard,old - fashioned,-1,-1,2
blackboard,oldfashioned,-1,-1,1
blackboard,oldfashioned,0,-1,1
blackboard,oldfashioned,0,0,1
blackboard,oldschool,-1,-1,1
blackboard,outdated,-1,-1,1
blackboard,physics,0,1,5
blackboard,school,-1,-1,65
blackboard,school,-1,0,16
blackboard,school,0,-1,14
blackboard,school,0,0,108
blackboard,school,0,1,4
blackboard,school,1,0,2
blackboard,school,1,1,2
blackboard,teach,-1,-1,2
blackboard,teach,-1,0,190
blackboard,teach,-1,1,7
blackboard,teach,0,-1,4
blackboard,teach,0,0,192
blackboard,teach,0,1,41
blackboard,teach,1,0,1
blackboard,teacher,-1,-1,22
blackboard,teacher,-1,0,63
blackboard,teacher,-1,1,4
blackboard,teacher,0,-1,3
blackboard,teacher,0,0,102
blackboard,teacher,0,1,27
blackboard,teacher,1,1,2
blackboard,traditional,-1,-1,1
blackboard,traditional,0,0,1
blackboard,write,-1,-1,110
blackboard,write,-1,0,235
blackboard,write,-1,1,4
blackboard,write,0,-1,9
blackboard,write,0,0,279
blackboard,write,0,1,28
blackboard,write,1,0,5
blackboard,write,1,1,1
career,achievement,0,0,5
career,achievement,1,1,1
career,advance,-1,0,2
career,advance,0,0,12
career,advance,0,1,3
career,advance,1,0,2
career,advance,1,1,14
career,advancement,-1,-1,1
career,advancement,-1,0,1
career,advancement,-1,1,1
