cue_word,association_word,cue_valence,associated_valence,weight
algorithm,precision,0,0,3
algorithm,precision,0,1,2
algorithm,predictability,0,0,1
algorithm,predictable,0,-1,1
algorithm,problem,0,-1,1
algorithm,problem - solve,-1,-1,1
algorithm,problem - solve,-1,0,1
algorithm,problem - solve,0,1,4
algorithm,procedure,-1,-1,19
algorithm,procedure,-1,0,5
algorithm,procedure,0,-1,224
algorithm,procedure,0,0,157
algorithm,procedure,1,-1,8
algorithm,procedure,1,0,23
algorithm,process,-1,-1,27
algorithm,process,-1,0,7
algorithm,process,0,-1,74
algorithm,process,0,0,102
algorithm,process,1,-1,1
algorithm,process,1,0,15
algorithm,program,0,0,1
algorithm,programming,-1,-1,6
algorithm,programming,0,0,5
algorithm,programming,0,1,1
algorithm,programming,1,0,1
algorithm,programming,1,1,3
algorithm,repetition,1,-1,1
algorithm,rigid,-1,-1,1
algorithm,rigid,0,-1,12
algorithm,rigidity,-1,-1,3
algorithm,rigidity,0,-1,4
algorithm,rigidity,1,-1,1
algorithm,robotic,-1,-1,1
algorithm,sequence,0,-1,1
algorithm,sequence,0,0,3
algorithm,solution,0,0,21
algorithm,solution,0,1,8
algorithm,solution,1,1,19
algorithm,solve,0,0,2
algorithm,solve,1,1,2
algorithm,step,-1,-1,118
algorithm,step,-1,0,59
algorithm,step,0,-1,242
algorithm,step,0,0,252
algorithm,step,0,1,1
algorithm,step,1,-1,11
algorithm,step,1,0,63
algorithm,step,1,1,1
algorithm,system,-1,-1,1
algorithm,system,0,-1,1
algorithm,system,0,0,1
algorithm,systematic,0,-1,1
algorithm,systematic,0,0,3
algorithm,technical,-1,-1,3
algorithm,technical,0,-1,1
algorithm,technology,0,0,1
algorithm,tedious,-1,-1,1
algorithm,variable,-1,-1,1
algorithm,work,-1,-1,1
algorithm,work,-1,0,1
anxiety,alert,-1,0,1
anxiety,alertness,-1,-1,1
anxiety,avoidance,-1,-1,2
anxiety,awareness,-1,-1,1
anxiety,awareness,-1,0,2
anxiety,bad,-1,-1,1
anxiety,breathe,-1,0,1
anxiety,common,-1,0,1
anxiety,control,-1,0,1
anxiety,discomfort,-1,-1,3
anxiety,exam,-1,-1,26
anxiety,failure,-1,-1,7
anxiety,fear,-1,-1,1764
anxiety,future,-1,-1,2
anxiety,future,-1,1,3
anxiety,grade,-1,-1,4
anxiety,health,-1,-1,1
anxiety,health,-1,0,2
anxiety,heartbeat,-1,-1,1
anxiety,homework,-1,-1,1
anxiety,motivation,-1,0,1
anxiety,nervous,-1,-1,16
anxiety,nervousness,-1,-1,5
anxiety,overthinke,-1,-1,1
anxiety,overwhelm,-1,-1,84
anxiety,panic,-1,-1,55
anxiety,paralysis,-1,-1,142
anxiety,paralyze,-1,-1,2
anxiety,performance,-1,-1,1
anxiety,pressure,-1,-1,247
anxiety,pressure,-1,0,1
anxiety,stress,-1,-1,1783
anxiety,stress,-1,0,1
anxiety,tension,-1,-1,10
anxiety,uncertain,-1,-1,1
anxiety,uncertainty,-1,-1,289
anxiety,uncomfortable,-1,-1,5
anxiety,unease,-1,-1,68
anxiety,weakness,-1,-1,1
anxiety,work,-1,-1,2
anxiety,worry,-1,-1,1223
art,beauty,-1,-1,3
art,beauty,-1,0,58
art,beauty,-1,1,84
art,beauty,0,0,454
art,beauty,0,1,165
art,beauty,1,1,904
art,bore,-1,-1,77
art,boredom,-1,-1,2
art,chaos,-1,-1,5
art,chaos,1,0,1
art,color,-1,-1,6
art,color,-1,0,5
art,color,0,0,2
art,color,1,0,2
art,color,1,1,5
art,colorful,0,1,1
art,confuse,-1,-1,4
art,confusion,-1,-1,2
art,confusion,1,-1,1
art,craft,-1,-1,1
art,craft,1,1,1
art,create,0,0,1
art,create,0,1,1
art,create,1,1,3
art,creation,0,0,34
art,creation,0,1,2
art,creation,1,1,24
art,creative,-1,-1,6
art,creative,-1,0,16
art,creative,-1,1,5
art,creative,0,0,7
art,creative,0,1,8
art,creative,1,1,49
art,creativity,-1,-1,11
art,creativity,-1,0,97
art,creativity,-1,1,46
art,creativity,0,0,406
art,creativity,0,1,118
art,creativity,1,1,676
art,culture,-1,0,1
art,culture,0,0,13
art,culture,1,0,5
art,culture,1,1,6
art,difficult,-1,-1,7
art,draw,-1,-1,6
art,draw,0,-1,1
art,emotion,-1,-1,1
art,emotion,-1,0,2
art,emotion,0,0,4
art,emotion,1,0,13
art,emotion,1,1,16
art,escape,-1,0,1
art,express,0,0,2
art,express,1,0,1
art,express,1,1,5
art,expression,-1,-1,82
art,expression,-1,0,167
art,expression,-1,1,22
art,expression,0,0,570
art,expression,0,1,55
art,expression,1,0,102
art,expression,1,1,738
art,freedom,-1,1,1
art,freedom,0,0,1
art,freedom,0,1,1
art,freedom,1,0,2
art,freedom,1,1,38
art,frivolity,-1,-1,1
art,frivolous,-1,-1,1
art,frustration,-1,-1,3
art,fun,0,1,1
art,fun,1,1,3
art,hatred,-1,-1,1
art,history,0,0,1
art,history,1,0,1
art,history,1,1,1
art,hobby,1,0,1
art,hobby,1,1,1
art,humanity,0,0,1
art,imagination,0,0,2
art,imagination,0,1,1
art,imagination,1,1,2
art,impractical,-1,-1,1
art,inspiration,1,1,11
art,inspire,1,1,1
art,interpretation,0,-1,1
art,interpretation,1,0,2
art,irrelevance,-1,-1,2
art,irrelevant,-1,-1,8
art,joy,1,1,1
art,knowledge,1,1,1
art,literature,0,-1,1
art,mess,-1,-1,3
art,messy,-1,-1,6
art,museum,-1,-1,5
art,museum,0,-1,1
art,museum,1,0,2
art,museum,1,1,2
art,music,0,1,1
art,music,1,1,3
art,paint,-1,-1,9
art,paint,-1,1,5
art,paint,0,0,2
art,paint,0,1,1
art,paint,1,0,1
art,paint,1,1,36
art,passion,1,1,6
art,skill,-1,-1,1
art,skill,-1,0,2
art,skill,-1,1,2
art,soul,1,1,1
art,subjective,-1,-1,192
art,subjective,-1,0,28
art,subjective,0,-1,60
art,subjective,0,0,21
art,subjective,1,-1,37
art,subjective,1,0,69
art,subjective,1,1,6
art,subjectivity,-1,-1,13
art,subjectivity,-1,0,1
art,subjectivity,0,-1,6
art,subjectivity,0,0,1
art,subjectivity,1,-1,8
art,subjectivity,1,0,6
art,talent,-1,0,1
art,ugly,-1,-1,1
art,useless,-1,-1,4
art,useless,0,-1,1
art,visual,-1,-1,1
art,waste,-1,-1,1
biology,anatomy,-1,-1,2
biology,animal,-1,1,1
biology,animal,0,1,2
biology,animal,1,1,3
biology,bore,-1,-1,31
biology,cell,-1,-1,116
biology,cell,-1,0,17
biology,cell,0,-1,165
biology,cell,0,0,169
biology,cell,0,1,1
biology,cell,1,0,98
biology,cell,1,1,14
biology,chemistry,-1,-1,3
biology,chemistry,0,-1,1
biology,chemistry,0,1,6
biology,complex,-1,-1,178
biology,complex,-1,0,10
biology,complex,0,-1,156
biology,complex,0,0,65
biology,complex,1,-1,23
biology,complex,1,0,27
biology,complexity,-1,-1,95
biology,complexity,-1,0,12
biology,complexity,0,-1,110
biology,complexity,0,0,48
biology,complexity,1,-1,16
biology,complexity,1,0,22
biology,complexity,1,1,3
biology,complicated,0,-1,4
biology,detail,1,0,2
biology,detailed,0,0,1
biology,difficult,-1,-1,10
biology,discovery,1,1,2
biology,disgust,-1,-1,1
biology,dissect,-1,-1,1
biology,dissection,-1,-1,44
biology,diversity,0,1,1
biology,evolution,-1,0,3
biology,evolution,0,0,229
biology,evolution,0,1,4
biology,evolution,1,0,8
biology,evolution,1,1,12
biology,experiment,-1,-1,1
biology,experiment,-1,0,6
biology,experiment,0,-1,1
biology,experiment,0,0,8
biology,experiment,0,1,1
biology,experiment,1,0,16
biology,experiment,1,1,4
biology,experimentation,0,0,1
biology,fascinating,0,0,1
biology,fascinating,0,1,13
biology,fascinating,1,1,44
biology,fascination,1,1,4
biology,favorite,1,1,4
biology,fun,1,1,1
biology,gross,-1,-1,2
biology,hard,-1,-1,4
biology,hard,0,-1,2
biology,hatred,-1,-1,4
biology,health,0,1,4
biology,health,1,1,3
biology,informatic,-1,-1,1
biology,interest,0,0,4
biology,interest,0,1,3
biology,interest,1,1,19
biology,lab,-1,-1,1
biology,life,-1,-1,3
biology,life,-1,0,54
biology,life,-1,1,387
biology,life,0,0,459
biology,life,0,1,682
biology,life,1,1,355
biology,memorization,-1,-1,201
biology,memorization,0,-1,83
biology,memorization,1,-1,5
biology,memorize,-1,-1,25
biology,memorize,0,-1,12
biology,messy,-1,-1,4
biology,microscope,0,-1,1
biology,microscope,0,0,1
biology,mortality,0,-1,1
biology,nature,-1,-1,1
biology,nature,-1,0,11
biology,nature,-1,1,66
biology,nature,0,0,46
biology,nature,0,1,224
biology,nature,1,0,1
biology,nature,1,1,215
biology,organism,-1,-1,14
biology,organism,-1,0,6
biology,organism,0,-1,5
biology,organism,0,0,371
biology,organism,1,0,12
biology,organism,1,1,6
biology,plant,0,0,1
biology,plant,1,0,1
biology,research,-1,0,1
biology,research,0,0,6
biology,research,0,1,1
biology,research,1,0,1
biology,research,1,1,1
biology,science,-1,-1,10
biology,science,-1,0,59
biology,science,-1,1,14
biology,science,0,-1,5
biology,science,0,0,283
biology,science,0,1,66
biology,science,1,0,21
biology,science,1,1,56
biology,stem,-1,-1,1
biology,stem,-1,0,1
biology,stem,0,-1,1
biology,stem,0,1,1
biology,study,-1,-1,1
biology,study,0,-1,1
biology,study,0,0,8
biology,study,1,0,8
biology,system,-1,-1,3
biology,system,-1,0,10
biology,system,0,-1,2
biology,system,0,0,65
biology,system,0,1,2
biology,system,1,0,6
biology,system,1,1,1
biology,tedious,-1,-1,2
biology,tedium,-1,-1,1
biology,variability,0,-1,1
biology,wonder,0,1,4
biology,wonder,1,1,5
blackboard,board,-1,-1,31
blackboard,board,0,-1,10
blackboard,board,0,0,8
blackboard,bore,-1,-1,2
blackboard,bore,0,-1,1
blackboard,chalk,-1,-1,812
blackboard,chalk,-1,0,1
blackboard,chalk,0,-1,681
blackboard,chalk,0,0,104
blackboard,chalk,1,-1,1
blackboard,chalk,1,0,12
blackboard,chalkboard,-1,-1,2
blackboard,chalkboard,0,0,3
blackboard,clarity,-1,0,4
blackboard,class,-1,-1,57
blackboard,class,-1,0,12
blackboard,class,0,-1,6
blackboard,class,0,0,45
blackboard,classic,-1,-1,1
blackboard,classic,0,0,2
blackboard,classroom,-1,-1,290
blackboard,classroom,-1,0,36
blackboard,classroom,0,-1,18
blackboard,classroom,0,0,274
blackboard,classroom,0,1,3
blackboard,classroom,1,0,2
blackboard,classroom,1,1,5
blackboard,communication,-1,0,3
blackboard,dust,-1,-1,131
blackboard,dust,0,-1,148
blackboard,dust,1,-1,1
blackboard,dusty,0,-1,2
blackboard,education,-1,0,29
blackboard,education,-1,1,4
blackboard,education,0,0,38
blackboard,education,0,1,1
blackboard,equation,-1,-1,3
blackboard,equation,-1,0,4
blackboard,equation,0,-1,3
blackboard,equation,0,0,6
blackboard,equation,0,1,6
blackboard,equation,1,-1,1
blackboard,erasure,-1,-1,1
blackboard,explain,-1,0,1
blackboard,explain,0,0,1
blackboard,explanation,-1,0,18
blackboard,explanation,-1,1,2
blackboard,explanation,0,0,26
blackboard,explanation,0,1,12
blackboard,idea,0,0,2
blackboard,knowledge,-1,0,4
blackboard,knowledge,-1,1,1
blackboard,knowledge,0,0,6
blackboard,learn,-1,0,42
blackboard,learn,-1,1,29
blackboard,learn,0,0,46
blackboard,learn,0,1,70
blackboard,learn,1,1,5
blackboard,lecture,-1,-1,5
blackboard,lecture,-1,0,1
blackboard,lesson,-1,-1,5
blackboard,lesson,-1,0,4
blackboard,lesson,0,0,9
blackboard,lesson,0,1,1
blackboard,math,0,1,1
blackboard,mathematic,-1,-1,3
blackboard,mathematic,-1,0,2
blackboard,mathematic,-1,1,2
blackboard,mathematic,0,1,1
blackboard,memory,-1,0,1
blackboard,memory,0,0,3
blackboard,memory,0,1,1
blackboard,note,-1,0,1
blackboard,note,0,0,2
blackboard,old,-1,-1,214
blackboard,old,0,-1,152
blackboard,old,0,0,39
blackboard,old,1,0,1
blackboard,old - fashioned,-1,-1,9
blackboard,old - fashioned,0,-1,3
blackboard,old - fashioned,0,0,1
blackboard,presentation,-1,-1,1
blackboard,presentation,-1,0,7
blackboard,presentation,0,0,5
blackboard,professor,-1,0,1
blackboard,school,-1,-1,15
blackboard,school,-1,0,1
blackboard,school,0,-1,13
blackboard,school,0,0,38
blackboard,school,1,0,2
blackboard,surface,-1,-1,1
blackboard,surface,0,-1,2
blackboard,teach,-1,-1,16
blackboard,teach,-1,0,870
blackboard,teach,-1,1,19
blackboard,teach,0,0,589
blackboard,teach,0,1,262
blackboard,teach,1,1,8
blackboard,teacher,-1,0,9
blackboard,teacher,0,0,7
blackboard,teacher,0,1,4
blackboard,tool,-1,-1,1
blackboard,tradition,-1,-1,6
blackboard,tradition,-1,0,1
blackboard,tradition,0,-1,1
blackboard,tradition,0,0,2
blackboard,traditional,-1,-1,39
blackboard,traditional,0,-1,6
blackboard,traditional,0,0,14
blackboard,visual,-1,0,20
blackboard,visual,-1,1,1
blackboard,visual,0,0,13
blackboard,visual,0,1,3
blackboard,write,-1,-1,25
blackboard,write,-1,0,89
blackboard,write,0,0,147
blackboard,write,0,1,8
career,achievement,-1,0,2
career,achievement,-1,1,2
career,achievement,0,0,86
career,achievement,0,1,26
career,achievement,1,1,15
career,advancement,0,0,42
career,advancement,0,1,10
career,advancement,1,1,11
career,ambition,0,-1,2
career,ambition,0,0,32
career,ambition,0,1,3
career,ambition,1,0,13
career,ambition,1,1,12
career,anxiety,0,-1,1
career,anxiety,1,-1,1
career,aspiration,0,0,1
career,challenge,0,0,3
career,challenge,1,0,2
career,commitment,0,-1,3
career,commitment,0,0,1
career,commitment,1,0,1
career,competition,0,-1,40
career,competition,0,0,3
career,competition,1,-1,19
career,competition,1,0,7
career,demand,0,-1,2
career,demand,1,-1,3
career,development,0,0,6
career,development,1,1,1
career,economic,1,1,1
career,effort,1,0,1
career,employment,0,-1,1
career,employment,0,0,2
career,fulfillment,0,0,10
career,fulfillment,0,1,18
career,fulfillment,1,1,11
career,future,-1,0,4
career,future,0,-1,3
career,future,0,0,143
career,future,0,1,91
career,future,1,-1,1
career,future,1,0,30
career,future,1,1,135
career,goal,-1,0,1
career,goal,0,0,17
career,goal,0,1,17
career,goal,1,0,5
career,goal,1,1,29
career,growth,-1,1,2
career,growth,0,0,421
career,growth,0,1,426
career,growth,1,0,1
career,growth,1,1,261
career,identity,-1,-1,1
career,identity,0,-1,4
career,identity,0,0,3
career,identity,1,1,1
career,income,0,0,2
career,job,-1,-1,4
career,job,0,-1,91
career,job,0,0,96
career,job,0,1,1
career,job,1,0,90
career,job,1,1,12
career,lifetime,1,0,1
career,money,-1,0,11
career,money,-1,1,1
career,money,0,-1,4
career,money,0,0,117
career,money,0,1,43
career,money,1,0,22
career,money,1,1,54
career,opportunity,0,0,1
career,passion,0,1,4
career,path,-1,-1,3
career,path,0,-1,34
career,path,0,0,83
career,path,0,1,1
career,path,1,-1,1
career,path,1,0,33
career,path,1,1,8
career,pressure,-1,-1,4
career,pressure,0,-1,340
career,pressure,0,0,2
career,pressure,1,-1,97
career,profession,0,-1,9
career,profession,0,0,324
career,profession,1,0,31
career,profession,1,1,3
career,professional,0,0,20
career,professional,1,0,2
career,progress,0,0,18
career,progress,0,1,17
career,progress,1,1,13
career,purpose,-1,1,2
career,purpose,0,0,66
career,purpose,0,1,34
career,purpose,1,0,2
career,purpose,1,1,19
career,responsibility,0,-1,4
career,responsibility,0,0,1
career,responsibility,1,0,1
career,routine,0,-1,7
career,routine,0,0,3
career,routine,1,-1,2
career,routine,1,0,1
career,sacrifice,0,-1,1
career,security,1,1,1
career,stability,-1,0,4
career,stability,-1,1,1
career,stability,0,0,342
career,stability,0,1,253
career,stability,1,0,48
career,stability,1,1,197
career,stable,1,1,1
career,stress,-1,-1,17
career,stress,0,-1,312
career,stress,1,-1,67
career,stress,1,0,1
career,success,-1,0,3
career,success,0,0,122
career,success,0,1,233
career,success,1,1,134
career,uncertainty,-1,-1,2
career,uncertainty,0,-1,9
career,uncertainty,1,-1,2
career,vocation,0,0,16
career,work,-1,-1,4
career,work,0,-1,153
career,work,0,0,79
career,work,1,-1,10
career,work,1,0,43
career,work,1,1,1
chatgpt,access,0,1,1
chatgpt,ai,-1,-1,19
chatgpt,ai,-1,0,1
chatgpt,ai,0,-1,25
chatgpt,ai,0,0,884
chatgpt,ai,0,1,40
chatgpt,ai,1,0,76
chatgpt,ai,1,1,161
chatgpt,answer,0,-1,1
chatgpt,answer,0,0,3
chatgpt,artificial,-1,-1,4
chatgpt,artificial,0,-1,6
chatgpt,artificial,0,0,1
chatgpt,artificial,1,-1,1
chatgpt,artificial,1,0,3
chatgpt,assistance,-1,0,3
chatgpt,assistance,0,0,84
chatgpt,assistance,0,1,96
chatgpt,assistance,1,1,9
chatgpt,assistant,-1,0,7
chatgpt,assistant,0,0,680
chatgpt,assistant,0,1,43
chatgpt,assistant,1,0,15
chatgpt,assistant,1,1,71
chatgpt,automation,0,-1,2
chatgpt,capability,0,0,3
chatgpt,chat,-1,0,1
chatgpt,chat,0,-1,10
chatgpt,chat,0,0,21
chatgpt,chat,0,1,1
chatgpt,chat,1,-1,1
chatgpt,chat,1,0,9
chatgpt,chat,1,1,2
chatgpt,chatbot,-1,-1,1
chatgpt,chatbot,0,-1,3
chatgpt,chatbot,0,0,2
chatgpt,chatbot,1,0,1
chatgpt,cheat,-1,-1,3
chatgpt,cheat,0,-1,11
chatgpt,cheat,1,-1,1
chatgpt,computation,0,-1,1
chatgpt,computer,0,-1,1
chatgpt,confuse,0,-1,1
chatgpt,confusion,0,-1,1
chatgpt,controversial,-1,-1,1
chatgpt,controversy,-1,-1,2
chatgpt,controversy,0,-1,2
chatgpt,controversy,1,-1,1
chatgpt,convenience,-1,0,1
chatgpt,convenience,0,1,1
chatgpt,convenient,0,1,2
chatgpt,convenient,1,1,1
chatgpt,conversation,-1,0,5
chatgpt,conversation,0,-1,6
chatgpt,conversation,0,0,302
chatgpt,conversation,0,1,18
chatgpt,conversation,1,0,16
chatgpt,conversation,1,1,13
chatgpt,creativity,0,0,2
chatgpt,dependence,0,-1,9
chatgpt,dependence,1,-1,1
chatgpt,dependency,-1,-1,5
chatgpt,dependency,0,-1,140
chatgpt,dependency,1,-1,18
chatgpt,dialogue,0,0,14
chatgpt,easy,0,0,4
chatgpt,easy,0,1,1
chatgpt,easy,1,1,2
chatgpt,efficiency,0,1,4
chatgpt,fast,0,1,1
chatgpt,fun,1,1,1
chatgpt,future,-1,0,2
chatgpt,future,0,0,28
chatgpt,future,0,1,15
chatgpt,future,1,0,1
chatgpt,future,1,1,10
chatgpt,generation,0,0,1
chatgpt,help,-1,0,5
chatgpt,help,-1,1,2
chatgpt,help,0,0,20
chatgpt,help,0,1,168
chatgpt,help,1,0,1
chatgpt,help,1,1,61
chatgpt,helpful,-1,0,6
chatgpt,helpful,0,0,83
chatgpt,helpful,0,1,344
chatgpt,helpful,1,1,185
chatgpt,homework,0,-1,2
chatgpt,homework,1,-1,2
chatgpt,impersonal,-1,-1,1
chatgpt,impersonal,0,-1,4
chatgpt,impersonal,1,-1,1
chatgpt,information,0,0,13
chatgpt,information,0,1,11
chatgpt,information,1,1,2
chatgpt,innovation,-1,0,1
chatgpt,innovation,-1,1,1
chatgpt,innovation,0,0,2
chatgpt,innovation,0,1,47
chatgpt,innovation,1,1,5
chatgpt,intelligence,0,0,1
chatgpt,interface,0,0,1
chatgpt,knowledge,0,0,3
chatgpt,language,0,0,90
chatgpt,language,0,1,2
chatgpt,language,1,1,1
chatgpt,lazy,0,-1,4
chatgpt,lazy,1,-1,1
chatgpt,learn,0,0,2
chatgpt,learn,0,1,1
chatgpt,limitation,-1,-1,1
chatgpt,limitation,0,-1,22
chatgpt,limitation,0,0,1
chatgpt,limitation,1,0,1
chatgpt,limited,0,-1,1
chatgpt,limited,0,0,1
chatgpt,limited,1,-1,1
chatgpt,llm,0,-1,1
