cue_word,association_word,cue_valence,associated_valence,weight
algorithm,baking,-1,0,1
algorithm,bias,0,-1,2
algorithm,calculation,-1,0,4
algorithm,calculation,-1,1,1
algorithm,calculation,0,-1,10
algorithm,calculation,0,0,65
algorithm,calculation,0,1,1
algorithm,chatgpt,0,-1,2
algorithm,chatgpt,0,0,14
algorithm,chatgpt,1,-1,1
algorithm,chatgpt,1,0,1
algorithm,cod,-1,-1,4
algorithm,cod,0,-1,4
algorithm,cod,0,0,24
algorithm,cod,0,1,1
algorithm,code,-1,-1,8
algorithm,code,-1,0,12
algorithm,code,0,-1,37
algorithm,code,0,0,158
algorithm,code,0,1,12
algorithm,code,1,0,5
algorithm,code,1,1,6
algorithm,complexity,0,-1,2
algorithm,computation,-1,-1,2
algorithm,computation,-1,0,1
algorithm,computation,-1,1,1
algorithm,computation,0,-1,4
algorithm,computation,0,0,129
algorithm,computation,0,1,9
algorithm,computation,1,0,6
algorithm,computation,1,1,3
algorithm,computer,-1,-1,2
algorithm,computer,-1,0,1
algorithm,computer,0,-1,3
algorithm,computer,0,0,25
algorithm,computer,0,1,1
algorithm,computer,1,-1,1
algorithm,computer science,0,0,2
algorithm,consistency,0,0,3
algorithm,control,0,0,2
algorithm,creativity,-1,0,1
algorithm,creativity,0,0,3
algorithm,datum,-1,-1,3
algorithm,datum,-1,0,6
algorithm,datum,0,-1,4
algorithm,datum,0,0,96
algorithm,datum,0,1,2
algorithm,datum,1,-1,1
algorithm,datum,1,0,5
algorithm,datum,1,1,2
algorithm,decision,-1,-1,1
algorithm,decision,0,-1,3
algorithm,decision,0,0,8
algorithm,deterministic,0,0,1
algorithm,efficiency,-1,-1,2
algorithm,efficiency,-1,0,8
algorithm,efficiency,-1,1,4
algorithm,efficiency,0,-1,7
algorithm,efficiency,0,0,385
algorithm,efficiency,0,1,48
algorithm,efficiency,1,0,4
algorithm,efficiency,1,1,5
algorithm,efficient,-1,1,1
algorithm,efficient,0,0,8
algorithm,efficient,0,1,2
algorithm,equation,-1,0,1
algorithm,equation,0,-1,2
algorithm,equation,0,0,11
algorithm,equation,0,1,3
algorithm,equation,1,1,1
algorithm,flow,0,-1,1
algorithm,flow,0,0,4
algorithm,function,0,0,14
algorithm,function,1,-1,1
algorithm,future,0,0,1
algorithm,homework,0,-1,1
algorithm,informatic,-1,-1,1
algorithm,informatic,0,0,22
algorithm,informatic,0,1,1
algorithm,informatic,1,0,1
algorithm,informatic,1,1,2
algorithm,input,0,0,3
algorithm,input,1,-1,1
algorithm,instruction,0,0,2
algorithm,instruction,1,0,1
algorithm,knit,-1,0,1
algorithm,llm,-1,-1,2
algorithm,llm,0,0,18
algorithm,llm,0,1,1
algorithm,logic,-1,-1,2
algorithm,logic,-1,0,26
algorithm,logic,-1,1,10
algorithm,logic,0,-1,1
algorithm,logic,0,0,527
algorithm,logic,0,1,149
algorithm,logic,1,-1,1
algorithm,logic,1,0,3
algorithm,logic,1,1,25
algorithm,logical,0,0,6
algorithm,logical,0,1,1
algorithm,machine,-1,-1,3
algorithm,machine,0,-1,1
algorithm,machine,0,0,1
algorithm,math,-1,-1,1
algorithm,math,-1,0,4
algorithm,math,0,-1,1
algorithm,math,0,0,25
algorithm,math,0,1,5
algorithm,math,1,0,1
algorithm,mathematic,-1,0,2
algorithm,mathematic,-1,1,1
algorithm,mathematic,0,0,28
algorithm,mathematic,0,1,10
algorithm,mathematic,1,-1,1
algorithm,mathematic,1,0,1
algorithm,mathematic,1,1,2
algorithm,mathematical,0,0,5
algorithm,maths,0,-1,1
algorithm,maths,0,0,3
algorithm,maths,0,1,2
algorithm,mechanical,-1,-1,1
algorithm,mechanical,0,-1,2
algorithm,model,-1,-1,1
algorithm,model,0,-1,6
algorithm,model,0,0,33
algorithm,model,1,-1,1
algorithm,model,1,0,2
algorithm,number,0,-1,2
algorithm,number,0,0,27
algorithm,number,0,1,6
algorithm,number,1,0,1
algorithm,number,1,1,1
algorithm,operation,0,0,2
algorithm,optimization,0,0,4
algorithm,order,-1,-1,4
algorithm,order,-1,0,7
algorithm,order,-1,1,1
algorithm,order,0,-1,16
algorithm,order,0,0,231
algorithm,order,0,1,22
algorithm,order,1,0,1
algorithm,order,1,1,1
algorithm,orderly,0,0,2
algorithm,output,-1,0,1
algorithm,output,0,0,9
algorithm,output,0,1,1
algorithm,pattern,-1,-1,6
algorithm,pattern,-1,0,14
algorithm,pattern,-1,1,1
algorithm,pattern,0,-1,39
algorithm,pattern,0,0,217
algorithm,pattern,0,1,7
algorithm,pattern,1,-1,3
algorithm,pattern,1,0,7
algorithm,pattern,1,1,1
algorithm,physics,0,-1,2
algorithm,physics,0,0,5
algorithm,physics,1,1,1
algorithm,precise,0,0,3
algorithm,precise,0,1,2
algorithm,precision,-1,0,6
algorithm,precision,-1,1,1
algorithm,precision,0,0,81
algorithm,precision,0,1,11
algorithm,precision,1,1,2
algorithm,predict,0,0,1
algorithm,predictability,0,0,3
algorithm,predictive,0,-1,1
algorithm,predictive,0,0,6
algorithm,problem - solve,-1,0,1
algorithm,problem - solve,-1,1,1
algorithm,problem - solve,0,0,24
algorithm,problem - solve,0,1,9
algorithm,problem - solve,1,1,1
algorithm,procedure,-1,-1,3
algorithm,procedure,0,-1,2
algorithm,procedure,0,0,76
algorithm,procedure,1,0,3
algorithm,procedure,1,1,1
algorithm,process,-1,-1,13
algorithm,process,-1,0,25
algorithm,process,-1,1,4
algorithm,process,0,-1,77
algorithm,process,0,0,781
algorithm,process,0,1,21
algorithm,process,1,-1,4
algorithm,process,1,0,15
algorithm,process,1,1,2
algorithm,processing,-1,-1,1
algorithm,processing,0,-1,1
algorithm,processing,0,0,5
algorithm,program,0,-1,1
algorithm,program,0,0,1
algorithm,programming,0,0,1
algorithm,proof,-1,0,2
algorithm,proof,-1,1,1
algorithm,proof,0,-1,1
algorithm,proof,0,0,4
algorithm,proof,1,1,1
algorithm,rationality,0,0,1
algorithm,reliability,0,0,3
algorithm,reliable,0,0,2
algorithm,repetition,0,-1,6
algorithm,repetition,0,0,3
algorithm,repetitive,0,0,1
algorithm,robot,0,-1,1
algorithm,routine,0,0,1
algorithm,rule,-1,-1,9
algorithm,rule,-1,0,2
algorithm,rule,0,-1,50
algorithm,rule,0,0,119
algorithm,rule,0,1,3
algorithm,rule,1,0,2
algorithm,rule,1,1,1
algorithm,science,-1,-1,1
algorithm,science,-1,0,1
algorithm,science,0,0,9
algorithm,sequence,-1,-1,5
algorithm,sequence,-1,0,6
algorithm,sequence,-1,1,1
algorithm,sequence,0,-1,56
algorithm,sequence,0,0,225
algorithm,sequence,0,1,2
algorithm,sequence,1,-1,3
algorithm,sequence,1,0,9
algorithm,sequence,1,1,1
algorithm,sequential,0,0,1
algorithm,solution,0,0,40
algorithm,solution,0,1,5
algorithm,solution,1,0,1
algorithm,sort,0,-1,1
algorithm,sort,0,0,1
algorithm,speed,-1,-1,3
algorithm,speed,-1,0,2
algorithm,speed,0,-1,7
algorithm,speed,0,0,10
algorithm,speed,0,1,1
algorithm,speed,1,0,1
algorithm,speed,1,1,1
algorithm,stem,-1,0,1
algorithm,stem,0,0,3
algorithm,step,-1,-1,17
algorithm,step,-1,0,21
algorithm,step,0,-1,170
algorithm,step,0,0,591
algorithm,step,0,1,6
algorithm,step,1,-1,1
algorithm,step,1,0,16
algorithm,step,1,1,3
algorithm,step - by - step,-1,-1,4
algorithm,step - by - step,-1,0,5
algorithm,step - by - step,0,-1,78
algorithm,step - by - step,0,0,215
algorithm,step - by - step,0,1,19
algorithm,step - by - step,1,-1,1
algorithm,step - by - step,1,0,4
algorithm,stepwise,-1,-1,1
algorithm,stepwise,0,-1,4
algorithm,stepwise,0,0,5
algorithm,structure,0,0,14
algorithm,study,-1,0,1
algorithm,study,0,0,1
algorithm,success,-1,0,1
algorithm,success,0,-1,1
algorithm,success,0,0,8
algorithm,success,0,1,2
algorithm,success,1,1,1
algorithm,system,-1,-1,2
algorithm,system,-1,0,3
algorithm,system,-1,1,1
algorithm,system,0,-1,7
algorithm,system,0,0,24
algorithm,system,1,0,1
algorithm,systematic,0,0,10
algorithm,technical,0,0,1
algorithm,technology,0,0,2
algorithm,think,0,0,1
algorithm,variable,0,-1,4
algorithm,variable,0,0,2
algorithm,variable,1,-1,1
algorithm,work,-1,-1,1
algorithm,work,-1,0,1
algorithm,work,0,0,2
anxiety,ai,-1,0,1
anxiety,ai,0,-1,1
anxiety,ai,0,0,1
anxiety,art,-1,-1,1
anxiety,biology,-1,-1,1
anxiety,blackboard,-1,-1,5
anxiety,blackboard,0,-1,2
anxiety,calm,-1,0,1
anxiety,career,-1,-1,3
anxiety,career,-1,0,6
anxiety,chatgpt,0,-1,1
anxiety,chemistry,-1,-1,1
anxiety,chemistry,0,-1,1
anxiety,chemistry,1,0,1
anxiety,class,-1,-1,16
anxiety,class,-1,0,4
anxiety,class,0,-1,3
anxiety,class,0,0,3
anxiety,class,1,-1,2
anxiety,class,1,1,1
anxiety,classroom,-1,-1,15
anxiety,common,-1,-1,1
anxiety,common,-1,0,1
anxiety,concern,-1,-1,87
anxiety,concern,-1,0,4
anxiety,cook,-1,0,1
anxiety,datum,-1,0,1
anxiety,datum,0,-1,1
anxiety,deadline,-1,-1,1
anxiety,deadline,-1,0,1
anxiety,doubt,-1,-1,35
anxiety,doubt,-1,0,3
anxiety,doubt,0,-1,1
anxiety,doubt,0,0,1
anxiety,dread,0,0,1
anxiety,exam,-1,-1,164
anxiety,exam,-1,0,11
anxiety,exam,-1,1,1
anxiety,exam,0,-1,19
anxiety,exam,0,0,13
anxiety,exam,1,-1,4
anxiety,exam,1,1,2
anxiety,examination,-1,-1,1
anxiety,failure,-1,-1,122
anxiety,failure,-1,0,3
anxiety,failure,0,-1,19
anxiety,failure,0,0,8
anxiety,failure,1,-1,5
anxiety,fear,-1,-1,1473
anxiety,fear,-1,0,78
anxiety,fear,-1,1,2
anxiety,fear,0,-1,42
anxiety,fear,0,0,38
anxiety,fear,0,1,6
anxiety,fear,1,0,1
anxiety,fear,1,1,3
anxiety,football,-1,0,1
anxiety,future,-1,-1,30
anxiety,future,-1,0,16
anxiety,future,0,-1,6
anxiety,future,0,0,4
anxiety,future,1,-1,3
anxiety,future,1,0,1
anxiety,grade,-1,-1,40
anxiety,grade,-1,0,14
anxiety,grade,0,-1,5
anxiety,grade,0,0,7
anxiety,grade,1,-1,1
anxiety,grade,1,0,1
anxiety,history,-1,-1,6
anxiety,history,0,-1,2
anxiety,history,1,0,1
anxiety,homework,-1,-1,38
anxiety,homework,-1,0,5
anxiety,homework,-1,1,1
anxiety,homework,0,-1,7
anxiety,homework,0,0,4
anxiety,homework,1,-1,2
anxiety,job,-1,-1,30
anxiety,job,-1,0,10
anxiety,job,-1,1,2
anxiety,job,0,-1,1
anxiety,job,0,0,2
anxiety,job,1,-1,1
anxiety,job,1,0,1
anxiety,lecture,-1,-1,10
anxiety,lecture,0,-1,2
anxiety,lecture,0,0,1
anxiety,literature,0,0,1
anxiety,logic,-1,1,1
anxiety,math,-1,-1,1
anxiety,mathematic,-1,-1,2
anxiety,mathematic,-1,0,2
anxiety,mathematic,0,0,2
anxiety,maths,-1,-1,3
anxiety,mild,-1,0,1
anxiety,model,0,-1,1
anxiety,music,-1,-1,1
anxiety,music,-1,0,1
anxiety,music,0,0,1
anxiety,nerve,-1,-1,5
anxiety,nerve,-1,1,1
anxiety,nervous,-1,-1,14
anxiety,nervous,-1,0,1
anxiety,nervous,0,0,2
anxiety,nervous,1,0,2
anxiety,nervousness,-1,-1,42
anxiety,nervousness,-1,0,7
anxiety,nervousness,0,0,1
anxiety,neuroticism,-1,0,1
anxiety,neuroticism,0,0,2
anxiety,number,-1,-1,2
anxiety,number,-1,0,2
anxiety,number,0,0,2
anxiety,overthinke,-1,-1,17
anxiety,overthinke,-1,0,13
anxiety,overthinke,0,-1,2
anxiety,overthinke,0,0,2
anxiety,overwhelm,-1,-1,8
anxiety,overwhelm,-1,0,1
anxiety,overwhelm,0,0,2
anxiety,panic,-1,-1,26
anxiety,panic,0,-1,1
anxiety,panic,0,0,1
anxiety,panic,1,1,1
anxiety,performance,-1,-1,3
anxiety,philosophy,-1,-1,1
anxiety,philosophy,-1,0,1
anxiety,physics,-1,0,1
anxiety,physics,0,-1,1
anxiety,physics,0,0,1
anxiety,pressure,-1,-1,255
anxiety,pressure,-1,0,28
anxiety,pressure,-1,1,1
anxiety,pressure,0,-1,8
anxiety,pressure,0,0,6
anxiety,pressure,0,1,2
anxiety,problem - solve,-1,0,1
anxiety,professor,-1,-1,3
anxiety,professor,-1,1,1
anxiety,proof,-1,-1,1
anxiety,proof,-1,0,3
anxiety,proof,0,0,1
anxiety,proof,1,-1,1
anxiety,restlessness,-1,-1,2
anxiety,science,-1,-1,2
anxiety,science,-1,0,1
anxiety,science,0,0,2
anxiety,society,-1,-1,3
anxiety,society,-1,0,1
anxiety,solution,-1,0,1
anxiety,storm,-1,-1,1
anxiety,strain,-1,-1,1
anxiety,stress,-1,-1,1058
anxiety,stress,-1,0,118
anxiety,stress,-1,1,1
anxiety,stress,0,-1,16
anxiety,stress,0,0,68
anxiety,stress,1,0,3
anxiety,stress,1,1,1
anxiety,stressful,-1,-1,1
anxiety,student,-1,-1,4
anxiety,student,-1,0,5
anxiety,student,0,-1,2
anxiety,student,0,0,1
anxiety,student,1,1,1
anxiety,study,-1,-1,19
anxiety,study,-1,0,12
anxiety,study,-1,1,1
anxiety,study,0,-1,3
anxiety,study,0,0,5
anxiety,study,1,0,2
anxiety,success,-1,0,3
anxiety,teacher,-1,-1,5
anxiety,teacher,-1,0,3
anxiety,teamwork,-1,-1,3
anxiety,tension,-1,-1,119
anxiety,tension,-1,0,43
anxiety,tension,0,-1,10
anxiety,tension,0,0,6
anxiety,tension,0,1,2
anxiety,travel,-1,-1,1
anxiety,uncertain,-1,-1,1
anxiety,uncertainty,-1,-1,377
anxiety,uncertainty,-1,0,25
anxiety,uncertainty,0,-1,15
anxiety,uncertainty,0,0,14
anxiety,unease,-1,-1,2
anxiety,urgency,-1,0,1
anxiety,work,-1,-1,41
anxiety,work,-1,0,15
anxiety,work,0,-1,3
anxiety,work,0,0,6
anxiety,work,1,0,2
anxiety,worry,-1,-1,866
anxiety,worry,-1,0,92
anxiety,worry,-1,1,2
anxiety,worry,0,-1,7
anxiety,worry,0,0,21
anxiety,worry,0,1,1
anxiety,worry,1,0,4
anxiety,worry,1,1,1
anxiety,worship,-1,-1,1
art,aesthetic,-1,-1,1
art,aesthetic,0,-1,6
art,aesthetic,0,0,72
art,aesthetic,1,-1,1
art,aesthetic,1,0,9
art,aesthetic,1,1,3
art,anxiety,-1,-1,2
art,anxiety,-1,0,2
art,anxiety,0,-1,7
art,anxiety,0,0,2
art,anxiety,0,1,1
art,anxiety,1,-1,1
art,baking,-1,0,1
art,baking,-1,1,1
art,baking,0,0,10
art,baking,0,1,3
art,baking,1,0,2
art,baking,1,1,4
art,beautiful,0,0,3
art,beautiful,1,1,5
art,beauty,-1,-1,2
art,beauty,-1,0,10
art,beauty,-1,1,1
art,beauty,0,-1,4
art,beauty,0,0,1083
art,beauty,0,1,30
art,beauty,1,-1,6
art,beauty,1,0,116
art,beauty,1,1,165
art,biology,-1,-1,1
art,biology,-1,0,1
art,biology,0,0,6
art,biology,1,1,1
art,birdwatching,0,0,4
art,blackboard,-1,-1,1
art,blackboard,-1,0,1
art,blackboard,0,-1,1
art,blackboard,0,0,3
art,blackboard,1,0,1
art,board game,-1,-1,1
art,board game,-1,0,1
art,book,0,1,1
art,calm,0,0,1
art,canvas,-1,-1,1
art,canvas,0,0,2
art,canvas,1,0,1
art,career,-1,0,1
art,chemistry,0,0,1
art,cinema,-1,-1,1
art,cinema,0,0,2
art,cinema,0,1,1
art,class,-1,-1,1
art,class,0,-1,1
art,classical music,0,0,2
art,classroom,-1,0,1
art,classroom,0,0,2
art,color,-1,-1,2
art,color,-1,0,5
art,color,0,-1,2
art,color,0,0,79
art,color,0,1,2
art,color,1,-1,2
art,color,1,0,20
art,color,1,1,5
art,cook,-1,0,2
art,cook,0,0,7
art,cook,1,0,1
art,craft,0,0,3
art,create,0,0,1
art,creation,0,0,8
art,creative,0,0,10
art,creative,0,1,1
art,creative,1,1,4
art,creativity,-1,-1,2
art,creativity,-1,0,20
art,creativity,-1,1,9
art,creativity,0,-1,3
art,creativity,0,0,909
art,creativity,0,1,84
art,creativity,1,-1,1
art,creativity,1,0,28
art,creativity,1,1,235
art,culture,0,0,2
art,cycle,-1,0,1
art,cycle,0,0,8
art,datum,0,-1,1
art,design,-1,-1,1
art,design,0,-1,2
art,design,0,0,11
art,design,1,-1,1
art,design,1,0,2
art,draw,1,0,1
art,economic,1,0,1
art,emotion,-1,0,6
art,emotion,0,-1,15
art,emotion,0,0,390
art,emotion,0,1,8
art,emotion,1,-1,13
art,emotion,1,0,48
art,emotion,1,1,39
art,emotional,0,0,2
art,emotional,1,0,2
art,empathy,0,0,1
art,exhibition,0,-1,1
art,experience,1,0,1
art,experiment,-1,0,1
art,experiment,0,0,2
art,experiment,1,0,1
art,expression,-1,-1,6
art,expression,-1,0,23
art,expression,-1,1,3
art,expression,0,-1,11
art,expression,0,0,1335
art,expression,0,1,34
art,expression,1,-1,20
art,expression,1,0,185
art,expression,1,1,146
art,expressive,0,0,6
art,expressive,0,1,2
art,expressive,1,0,4
art,expressive,1,1,1
art,failure,-1,-1,3
art,failure,0,-1,2
art,feel,0,0,4
art,feeling,-1,0,1
art,flow,0,0,2
art,form,0,0,1
art,form,1,-1,1
art,free,0,0,1
art,freedom,-1,0,2
art,freedom,0,0,41
art,freedom,0,1,4
art,freedom,1,0,5
art,freedom,1,1,9
art,future,0,0,1
art,garden,0,0,2
art,garden,1,0,1
art,gardening,0,0,2
art,gardening,1,0,1
art,gardening,1,1,1
art,hike,-1,-1,1
art,hike,0,-1,1
art,hike,0,0,9
art,hike,1,0,3
art,hike,1,1,1
art,history,-1,0,4
art,history,0,-1,3
art,history,0,0,10
art,history,0,1,2
art,homework,-1,-1,3
