cue_word,association_word,cue_valence,associated_valence,weight
blackboard,class,0,0,41
blackboard,classroom,-1,-1,533
blackboard,classroom,-1,0,329
blackboard,classroom,0,-1,11
blackboard,classroom,0,0,134
blackboard,classroom,0,1,1
blackboard,draw,0,0,1
blackboard,dry - erase,-1,-1,1
blackboard,education,-1,-1,2
blackboard,education,-1,0,13
blackboard,education,-1,1,3
blackboard,education,0,0,3
blackboard,erase,-1,-1,1
blackboard,explain,-1,-1,1
blackboard,explain,-1,0,1
blackboard,idea,-1,-1,1
blackboard,idea,-1,0,31
blackboard,idea,-1,1,4
blackboard,idea,0,0,1
blackboard,idea,0,1,2
blackboard,learn,-1,0,25
blackboard,learn,-1,1,6
blackboard,learn,0,0,2
blackboard,learn,0,1,3
blackboard,lecture,-1,-1,10
blackboard,lecture,-1,0,2
blackboard,lecture,0,0,1
blackboard,lesson,-1,-1,204
blackboard,lesson,-1,0,276
blackboard,lesson,-1,1,1
blackboard,lesson,0,-1,5
blackboard,lesson,0,0,77
blackboard,lesson,0,1,2
blackboard,math,-1,-1,3
blackboard,math,-1,0,4
blackboard,math,0,0,2
blackboard,memory,-1,-1,1
blackboard,note,-1,-1,81
blackboard,note,-1,0,35
blackboard,note,0,-1,3
blackboard,note,0,0,12
blackboard,old,-1,-1,1
blackboard,school,-1,-1,3
blackboard,school,-1,0,2
blackboard,school,0,0,1
blackboard,teach,-1,-1,60
blackboard,teach,-1,0,608
blackboard,teach,-1,1,40
blackboard,teach,0,-1,2
blackboard,teach,0,0,127
blackboard,teach,0,1,16
blackboard,teacher,-1,-1,2
blackboard,teacher,-1,0,36
blackboard,teacher,-1,1,1
blackboard,teacher,0,0,3
blackboard,teacher,0,1,4
blackboard,write,-1,-1,746
blackboard,write,-1,0,135
blackboard,write,0,-1,31
blackboard,write,0,0,102
career,achieve,0,0,1
career,achieve,0,1,2
career,achieve,1,1,1
career,achievement,0,0,2
career,achievement,0,1,10
career,achievement,1,1,17
career,ambition,-1,0,1
career,ambition,-1,1,1
career,ambition,0,-1,12
career,ambition,0,0,87
career,ambition,0,1,16
career,ambition,1,0,33
career,ambition,1,1,34
career,challenge,0,-1,6
career,challenge,1,-1,1
career,challenge,1,0,1
career,development,0,0,10
career,development,0,1,3
career,development,1,1,3
career,effort,0,0,1
career,fulfillment,0,0,3
career,fulfillment,0,1,7
career,fulfillment,1,1,4
career,future,-1,0,4
career,future,0,-1,17
career,future,0,0,54
career,future,0,1,19
career,future,1,-1,1
career,future,1,0,34
career,future,1,1,59
career,goal,-1,0,1
career,goal,-1,1,1
career,goal,0,0,15
career,goal,0,1,20
career,goal,1,0,2
career,goal,1,1,28
career,grow,0,0,2
career,grow,0,1,1
career,grow,1,1,3
career,growth,-1,0,21
career,growth,-1,1,3
career,growth,0,-1,4
career,growth,0,0,307
career,growth,0,1,755
career,growth,1,0,21
career,growth,1,1,578
career,job,-1,-1,6
career,job,-1,0,5
career,job,0,-1,274
career,job,0,0,385
career,job,0,1,1
career,job,1,-1,28
career,job,1,0,285
career,job,1,1,32
career,journey,0,0,1
career,opportunity,-1,0,3
career,opportunity,0,0,72
career,opportunity,0,1,158
career,opportunity,1,0,5
career,opportunity,1,1,125
career,path,-1,-1,5
career,path,0,-1,72
career,path,0,0,199
career,path,1,-1,2
career,path,1,0,125
career,path,1,1,2
career,plan,0,0,1
career,profession,1,1,2
career,progress,0,0,1
career,progress,0,1,1
career,progress,1,0,1
career,progress,1,1,2
career,stability,-1,-1,1
career,stability,-1,0,3
career,stability,-1,1,3
career,stability,0,-1,8
career,stability,0,0,14
career,stability,0,1,6
career,stability,1,-1,1
career,stability,1,0,8
career,stability,1,1,1
career,success,-1,0,4
career,success,-1,1,8
career,success,0,0,42
career,success,0,1,223
career,success,1,1,204
career,work,0,-1,1
career,work,0,0,1
career,work,1,-1,2
chatgpt,advanced,0,1,1
chatgpt,ai,-1,-1,164
chatgpt,ai,-1,0,102
chatgpt,ai,-1,1,1
chatgpt,ai,0,-1,163
chatgpt,ai,0,0,1054
chatgpt,ai,0,1,71
chatgpt,ai,1,0,171
chatgpt,ai,1,1,170
chatgpt,assist,-1,-1,1
chatgpt,assist,-1,0,3
chatgpt,assist,0,0,12
chatgpt,assist,0,1,8
chatgpt,assist,1,0,2
chatgpt,assist,1,1,4
chatgpt,assistance,-1,0,1
chatgpt,assistance,-1,1,1
chatgpt,assistance,0,0,6
chatgpt,assistance,0,1,8
chatgpt,assistance,1,1,4
chatgpt,assistant,-1,-1,5
chatgpt,assistant,-1,0,90
chatgpt,assistant,-1,1,7
chatgpt,assistant,0,-1,14
chatgpt,assistant,0,0,332
chatgpt,assistant,0,1,204
chatgpt,assistant,1,0,34
chatgpt,assistant,1,1,141
chatgpt,bot,-1,-1,3
chatgpt,bot,0,-1,18
chatgpt,bot,1,-1,2
chatgpt,bot,1,0,1
chatgpt,chat,-1,-1,28
chatgpt,chat,-1,0,37
chatgpt,chat,-1,1,1
chatgpt,chat,0,-1,66
chatgpt,chat,0,0,208
chatgpt,chat,0,1,26
chatgpt,chat,1,-1,4
chatgpt,chat,1,0,59
chatgpt,chat,1,1,14
chatgpt,chatbot,-1,-1,28
chatgpt,chatbot,-1,0,2
chatgpt,chatbot,0,-1,27
chatgpt,chatbot,0,0,40
chatgpt,chatbot,1,-1,3
chatgpt,chatbot,1,0,11
chatgpt,chatbot,1,1,8
chatgpt,communication,-1,-1,1
chatgpt,communication,-1,0,1
chatgpt,communication,0,0,1
chatgpt,conversation,-1,-1,1
chatgpt,conversation,-1,0,53
chatgpt,conversation,-1,1,3
chatgpt,conversation,0,-1,20
chatgpt,conversation,0,0,222
chatgpt,conversation,0,1,105
chatgpt,conversation,1,0,38
chatgpt,conversation,1,1,46
chatgpt,converse,0,0,2
chatgpt,converse,1,1,2
chatgpt,future,-1,0,1
chatgpt,future,0,-1,1
chatgpt,future,0,0,5
chatgpt,future,0,1,2
chatgpt,future,1,-1,1
chatgpt,future,1,0,1
chatgpt,future,1,1,3
chatgpt,help,-1,0,7
chatgpt,help,-1,1,1
chatgpt,help,0,0,16
chatgpt,help,0,1,42
chatgpt,help,1,0,3
chatgpt,help,1,1,19
chatgpt,helpful,-1,0,8
chatgpt,helpful,-1,1,6
chatgpt,helpful,0,0,15
chatgpt,helpful,0,1,57
chatgpt,helpful,1,1,24
chatgpt,information,0,0,1
chatgpt,information,0,1,2
chatgpt,innovation,-1,0,1
chatgpt,innovation,0,0,5
chatgpt,innovation,0,1,13
chatgpt,innovation,1,1,1
chatgpt,innovative,-1,1,1
chatgpt,innovative,0,1,6
chatgpt,innovative,1,1,2
chatgpt,intelligence,-1,0,1
chatgpt,intelligence,0,1,5
chatgpt,intelligence,1,1,1
chatgpt,intelligent,0,0,2
chatgpt,intelligent,0,1,2
chatgpt,intelligent,1,1,1
chatgpt,knowledge,-1,1,1
chatgpt,knowledge,0,0,7
chatgpt,knowledge,0,1,12
chatgpt,knowledge,1,1,4
chatgpt,language,-1,-1,1
chatgpt,language,-1,0,7
chatgpt,language,-1,1,1
chatgpt,language,0,-1,6
chatgpt,language,0,0,58
chatgpt,language,0,1,6
chatgpt,language,1,-1,1
chatgpt,language,1,0,9
chatgpt,language,1,1,5
chatgpt,learn,-1,0,5
chatgpt,learn,-1,1,2
chatgpt,learn,0,0,18
chatgpt,learn,0,1,34
chatgpt,learn,1,0,2
chatgpt,learn,1,1,9
chatgpt,model,-1,-1,2
chatgpt,model,-1,0,2
chatgpt,model,0,-1,5
chatgpt,model,0,0,12
chatgpt,model,1,0,5
chatgpt,model,1,1,1
chatgpt,robot,0,-1,1
chatgpt,technology,-1,-1,1
chatgpt,technology,-1,0,8
chatgpt,technology,-1,1,1
chatgpt,technology,0,0,37
chatgpt,technology,0,1,10
chatgpt,technology,1,0,2
chatgpt,technology,1,1,2
chatgpt,tool,-1,-1,7
chatgpt,tool,-1,0,9
chatgpt,tool,-1,1,1
chatgpt,tool,0,-1,23
chatgpt,tool,0,0,56
chatgpt,tool,0,1,3
chatgpt,tool,1,-1,1
chatgpt,tool,1,0,13
chatgpt,tool,1,1,1
chemistry,bonding,-1,0,1
chemistry,complex,-1,-1,1
chemistry,compound,0,-1,1
chemistry,compound,0,0,4
chemistry,danger,-1,-1,2
chemistry,difficult,-1,-1,2
chemistry,difficult,0,-1,1
chemistry,discovery,0,1,1
chemistry,element,-1,-1,205
chemistry,element,-1,0,110
chemistry,element,0,-1,93
chemistry,element,0,0,769
chemistry,element,0,1,25
chemistry,element,1,0,10
chemistry,element,1,1,6
chemistry,experiment,-1,-1,37
chemistry,experiment,-1,0,121
chemistry,experiment,-1,1,1
chemistry,experiment,0,-1,24
chemistry,experiment,0,0,228
chemistry,experiment,0,1,32
chemistry,experiment,1,0,3
chemistry,experiment,1,1,2
chemistry,explore,0,1,1
chemistry,explosion,0,-1,1
chemistry,formula,-1,-1,3
chemistry,formula,0,-1,5
chemistry,lab,-1,-1,100
chemistry,lab,-1,0,35
chemistry,lab,0,-1,86
chemistry,lab,0,0,155
chemistry,lab,0,1,3
chemistry,lab,1,-1,3
chemistry,lab,1,0,3
chemistry,laboratory,-1,-1,26
chemistry,laboratory,-1,0,6
chemistry,laboratory,0,-1,30
chemistry,laboratory,0,0,29
chemistry,laboratory,1,-1,2
chemistry,laboratory,1,0,1
chemistry,mix,0,-1,2
chemistry,mix,0,0,2
chemistry,molecule,-1,-1,65
chemistry,molecule,-1,0,31
chemistry,molecule,-1,1,2
chemistry,molecule,0,-1,30
chemistry,molecule,0,0,105
chemistry,molecule,0,1,4
chemistry,molecule,1,-1,1
chemistry,molecule,1,0,4
chemistry,molecule,1,1,1
chemistry,product,0,-1,1
chemistry,react,-1,-1,23
chemistry,react,-1,0,3
chemistry,react,0,-1,24
chemistry,react,0,0,41
chemistry,react,1,0,3
chemistry,reactant,-1,-1,7
chemistry,reactant,0,-1,13
chemistry,reactant,0,0,2
chemistry,reactant,1,0,1
chemistry,reaction,-1,-1,424
chemistry,reaction,-1,0,52
chemistry,reaction,-1,1,1
chemistry,reaction,0,-1,330
chemistry,reaction,0,0,730
chemistry,reaction,0,1,5
chemistry,reaction,1,-1,1
chemistry,reaction,1,0,17
chemistry,reaction,1,1,5
chemistry,reactive,0,-1,4
chemistry,reactive,0,0,1
chemistry,science,-1,-1,3
chemistry,science,-1,0,50
chemistry,science,-1,1,2
chemistry,science,0,-1,2
chemistry,science,0,0,155
chemistry,science,0,1,85
chemistry,science,1,0,1
chemistry,science,1,1,7
chemistry,study,-1,-1,1
chemistry,study,-1,0,1
chemistry,study,0,0,1
chemistry,substance,-1,-1,2
chemistry,substance,0,-1,3
chemistry,substance,0,0,5
chemistry,substance,1,0,1
chemistry,test,-1,-1,1
chemistry,test,0,-1,1
class,activity,0,0,1
class,course,-1,-1,2
class,course,0,0,9
class,discussion,-1,-1,1
class,discussion,0,1,1
class,education,-1,-1,2
class,education,-1,0,24
class,education,0,0,9
class,education,0,1,10
class,environment,0,-1,1
class,friend,-1,0,16
class,friend,-1,1,73
class,friend,0,0,9
class,friend,0,1,64
class,friendly,0,1,1
class,friendship,-1,1,2
class,friendship,0,1,1
class,fun,0,1,1
class,group,-1,-1,11
class,group,0,0,8
class,homework,-1,-1,27
class,homework,0,-1,12
class,interaction,-1,0,1
class,interaction,0,0,3
class,knowledge,-1,0,1
class,knowledge,0,1,1
class,learn,-1,-1,10
class,learn,-1,0,434
class,learn,-1,1,118
class,learn,0,0,250
class,learn,0,1,235
class,learn,1,1,1
class,lecture,-1,-1,10
class,lecture,-1,0,2
class,lecture,0,-1,3
class,lesson,-1,-1,150
class,lesson,-1,0,101
class,lesson,0,-1,14
class,lesson,0,0,125
class,lesson,0,1,4
class,mate,-1,-1,1
class,mate,-1,0,13
class,mate,-1,1,1
class,mate,0,0,2
class,mate,0,1,4
class,peer,-1,-1,2
class,peer,-1,0,9
class,peer,0,-1,1
class,peer,0,0,6
class,peer,0,1,2
class,room,-1,-1,62
class,room,-1,0,1
class,room,0,-1,25
class,room,0,0,15
class,routine,-1,-1,10
class,routine,0,-1,2
class,schedule,-1,-1,35
class,schedule,0,-1,23
class,schedule,0,0,2
class,school,-1,-1,192
class,school,-1,0,93
class,school,0,-1,27
class,school,0,0,132
class,school,0,1,1
class,school,1,0,1
class,student,-1,-1,167
class,student,-1,0,541
class,student,-1,1,6
class,student,0,-1,21
class,student,0,0,475
class,student,0,1,41
class,student,1,1,1
class,study,-1,-1,16
class,study,-1,0,9
class,study,0,-1,3
class,study,0,0,12
class,subject,-1,-1,23
class,subject,-1,0,6
class,subject,0,-1,6
class,subject,0,0,26
class,teach,-1,-1,16
class,teach,-1,0,133
class,teach,-1,1,5
class,teach,0,-1,2
class,teach,0,0,119
class,teach,0,1,18
class,teacher,-1,-1,34
class,teacher,-1,0,183
class,teacher,-1,1,12
class,teacher,0,-1,4
class,teacher,0,0,142
class,teacher,0,1,15
class,teacher,1,1,1
class,tired,-1,-1,2
classroom,blackboard,-1,-1,6
classroom,blackboard,0,-1,3
classroom,blackboard,0,0,1
classroom,board,-1,-1,1
classroom,board,0,-1,1
classroom,book,-1,-1,3
classroom,book,-1,0,2
classroom,book,-1,1,1
classroom,book,0,-1,2
classroom,book,0,0,1
classroom,busy,-1,-1,1
classroom,chalk,-1,-1,13
classroom,chalk,0,-1,11
classroom,chalk,0,0,1
classroom,chalkboard,-1,-1,11
classroom,chalkboard,0,-1,3
classroom,chaos,0,-1,1
classroom,community,0,1,1
classroom,desk,-1,-1,104
classroom,desk,-1,0,3
classroom,desk,0,-1,62
classroom,desk,0,0,6
classroom,desk,1,-1,1
classroom,desk,1,0,1
classroom,educate,-1,0,1
classroom,education,-1,-1,4
classroom,education,-1,0,63
classroom,education,-1,1,12
classroom,education,0,0,42
classroom,education,0,1,24
classroom,education,1,1,1
classroom,environment,-1,-1,9
classroom,environment,-1,0,11
classroom,environment,0,-1,3
classroom,environment,0,0,14
classroom,friend,-1,0,1
classroom,friend,-1,1,11
classroom,friend,0,1,18
classroom,friendly,-1,0,1
classroom,growth,0,0,2
classroom,interact,-1,0,1
classroom,interact,0,0,3
classroom,interaction,-1,0,1
classroom,interaction,0,0,7
classroom,knowledge,-1,1,1
classroom,knowledge,0,1,1
classroom,learn,-1,-1,12
classroom,learn,-1,0,509
classroom,learn,-1,1,126
classroom,learn,0,-1,1
classroom,learn,0,0,396
classroom,learn,0,1,385
classroom,learn,1,0,1
classroom,learn,1,1,6
classroom,lesson,-1,-1,47
classroom,lesson,-1,0,18
classroom,lesson,0,-1,9
classroom,lesson,0,0,38
classroom,lesson,0,1,1
classroom,lesson,1,1,1
classroom,noise,-1,-1,7
classroom,noisy,-1,-1,3
classroom,peer,-1,-1,1
classroom,peer,-1,0,3
classroom,peer,0,0,2
classroom,quiet,-1,-1,1
classroom,quiet,0,-1,1
classroom,quiet,0,0,1
classroom,routine,-1,-1,1
classroom,rule,-1,-1,3
classroom,school,-1,-1,28
classroom,school,-1,0,18
classroom,school,0,-1,11
classroom,school,0,0,35
classroom,student,-1,-1,102
classroom,student,-1,0,437
classroom,student,-1,1,8
classroom,student,0,-1,30
classroom,student,0,0,512
classroom,student,0,1,51
classroom,student,1,0,2
classroom,student,1,1,2
classroom,study,-1,-1,1
classroom,study,-1,0,3
classroom,study,0,0,1
classroom,teach,-1,-1,26
classroom,teach,-1,0,203
classroom,teach,-1,1,6
classroom,teach,0,-1,2
classroom,teach,0,0,181
classroom,teach,0,1,36
classroom,teach,1,1,1
classroom,teacher,-1,-1,30
classroom,teacher,-1,0,267
classroom,teacher,-1,1,13
classroom,teacher,0,-1,9
classroom,teacher,0,0,301
classroom,teacher,0,1,57
classroom,teacher,1,1,2
classroom,whiteboard,-1,-1,1
classroom,whiteboard,-1,0,1
computation,algorithm,-1,-1,417
computation,algorithm,-1,0,176
computation,algorithm,0,-1,33
computation,algorithm,0,0,370
computation,algorithm,0,1,12
computation,algorithm,1,0,2
computation,algorithm,1,1,2
computation,analysis,-1,-1,2
computation,analysis,0,0,1
computation,analyze,-1,-1,1
computation,analyze,-1,0,1
computation,automation,-1,-1,1
computation,automation,-1,0,1
computation,calc,0,-1,1
computation,calculate,-1,-1,797
computation,calculate,-1,0,45
computation,calculate,0,-1,169
computation,calculate,0,0,306
computation,calculate,0,1,1
computation,calculate,1,0,1
computation,calculation,-1,-1,72
computation,calculation,-1,0,2
computation,calculation,0,-1,17
computation,calculation,0,0,30
computation,calculator,-1,-1,17
computation,calculator,-1,0,13
computation,calculator,0,-1,13
computation,calculator,0,0,4
computation,calculus,-1,-1,1
computation,cod,-1,-1,35
computation,cod,-1,0,65
computation,cod,-1,1,3
computation,cod,0,-1,8
computation,cod,0,0,64
computation,cod,0,1,16
computation,cod,1,1,3
computation,code,-1,-1,11
computation,code,-1,0,15
computation,code,0,-1,1
computation,code,0,0,19
computation,code,0,1,2
computation,code,1,1,1
computation,complex,-1,-1,1
computation,computer,-1,0,6
computation,computer,0,0,5
computation,computer,0,1,4
computation,datum,-1,-1,176
computation,datum,-1,0,172
computation,datum,0,-1,15
computation,datum,0,0,225
computation,datum,0,1,3
computation,datum,1,0,2
computation,datum,1,1,1
computation,digital,-1,-1,4
computation,digital,-1,0,5
computation,digital,0,-1,1
computation,digital,0,0,2
computation,digital,0,1,1
computation,efficiency,-1,0,10
